time,price,change_price,rsi,coin_allocation,cash_allocation,coin_balance,cash_balance,total_balance,profit,total_profit
1668394854.955629,16164.98,x,73.01190822,0.0,1.0,0.0,1000.0,1000.0,x,x
1668394914.7769954,16196.63,31.649999999999636,79.50226712,0.0,1.0,0.0,1000.0,1000.0,0.0,0.0
1668394974.776617,16170.81,-25.81999999999971,70.04293172,0.0,1.0,0.0,1000.0,1000.0,0.0,0.0
1668395035.993375,16161.0,-9.80999999999949,66.87285706,0.0,1.0,0.0,1000.0,1000.0,0.0,0.0
1668395095.6414485,16138.4,-22.600000000000364,60.059576,0.0,1.0,0.0,1000.0,1000.0,0.0,0.0
1668395155.7479997,16141.0,2.600000000000364,60.01127903,0.0,1.0,0.0,1000.0,1000.0,0.0,0.0
1668395216.233584,16131.84,-9.159999999999854,58.11845765,0.0,1.0,0.0,1000.0,1000.0,0.0,0.0
1668395275.7033336,16143.75,11.909999999999854,60.68559396,0.0,1.0,0.0,1000.0,1000.0,0.0,0.0
1668395335.7059472,16142.2,-1.5499999999992724,59.526718,0.0,1.0,0.0,1000.0,1000.0,0.0,0.0
1668395396.961243,16154.0,11.799999999999272,61.89360201,0.0,1.0,0.0,1000.0,1000.0,0.0,0.0
1668395455.7144697,16145.98,-8.020000000000437,59.62155743,0.0,1.0,0.0,1000.0,1000.0,0.0,0.0
1668395515.7002983,16150.03,4.050000000001091,60.66936125,0.0,1.0,0.0,1000.0,1000.0,0.0,0.0
1668395576.0798917,16159.9,9.869999999998981,62.89046293,0.0,1.0,0.0,1000.0,1000.0,0.0,0.0
1668395635.774388,16153.0,-6.899999999999636,60.41842934,0.0,1.0,0.0,1000.0,1000.0,0.0,0.0
