time,BTCUSDT,ETHUSDT,BTCUPUSDT,BTCDOWNUSDT
1669769785.3648958,0.3858290001514899,-0.6302547018222733,0.0006060141363674,-3.0300706819366777e-06
1669769845.2828708,7.382091941146431,-0.3284490174571844,0.0034046544492535,-8.611773018601325e-06
1669769905.3512948,11.454936792672177,-0.1558223002841613,0.0039954435970252,-5.094190586206756e-05
1669769965.2618284,10.17517225588519,0.27440917304279,0.0032047786632722,-5.768601593889607e-05
1669770025.416932,6.8961729695101885,0.1316596517176284,0.0025932961701946,-4.628036242193456e-05
1669770085.3225884,5.773077554653324,0.3846047503445287,0.0020031497413774,-4.146519964652187e-05
1669770145.5733914,18.377182460361283,1.187038121423717,0.0045808518108632,-0.0001005795723689
1669770205.3792286,7.395933591872229,0.154499969227866,0.0024077917282267,-3.671882385555691e-05
1669770266.0987563,17.3123876197284,0.6264870862389342,0.0049407498914757,-5.948662869336629e-05
1669770325.4548364,14.438958893556231,0.1536489605029372,0.0038412240125666,-6.428995978927623e-05
1669770385.425283,2.401182719089898,-0.8304090236861664,-0.0006002956797729,4.0019711995043833e-07
1669770445.3442025,-14.253261010450402,-1.9426251482561223,-0.0042056833106579,7.770500593024893e-05
1669770625.5400765,12.123196698628645,1.4693676007413758,0.0035562617796722,-6.476052409057425e-05
1669770685.1541955,5.140728486285755,0.2885222540106469,0.0014761603693572,-2.083399066752089e-05
1669770745.3386574,5.273786461459159,0.3824907509225736,0.0014954025883157,-2.3594129726783828e-05
1669770805.9821963,3.605330489922841,0.0666188034177388,0.0009893881695725,-1.7314292967517488e-05
1669770865.189792,0.929272662650818,-0.1813956451628628,0.0001351177990039,1.216060191035169e-06
1669770925.858239,2.2505932937447684,-0.0501084196059942,0.0007252534416643,-1.2428206704918177e-05
1669770985.1738217,3.8303594006497126,0.0421474405884395,0.0013487180988201,-2.127602800885788e-05
1669771045.169689,2.697519136098033,-0.0983401069143477,0.0010334045133351,-1.3867621856396278e-05
1669771105.381035,2.5211195182908304,-0.1378477733980348,0.0007971919425419,-1.3120450720951374e-05
1669771165.2981713,1.925993252239652,-0.2019455663093991,0.000600829784062,-1.2417148870594497e-05
1669771225.499467,1.0182505106342608,-0.3318865449012773,0.0004651062691315,-3.5215188949188976e-06
1669771285.2203517,0.5207558478813152,-0.374408384518796,0.0001339564881986,-1.0046736615011258e-06
1669771346.4509826,2.301135852876921,-0.1917341015813034,0.0007839213693269,-9.11308591842344e-06
1669771405.4817984,2.3580903976971173,-0.2144642559974932,0.0009486570565457,-1.0536869449415154e-05
1669771466.295117,1.7989480382697105,-0.2256084742692172,0.0004933129903843,-8.813858761602977e-06
1669771525.4293108,1.9102315015298108,-0.1948111446322425,0.0005749634476976,-9.943485507251098e-06
1669771585.2963986,0.2311787745001316,-0.2806216337863976,0.0001002220120664,-9.019981085980758e-07
1669771645.233323,0.4311198853406025,-0.2252367822035285,-0.0001334736487136,-1.9019994941630223e-06
1669771705.3191888,-0.6926753819710102,-0.2842598636267787,-0.0002995712848525,1.5977135192098304e-06
1669771765.3630075,-0.5156234340885981,-0.2611426177794638,-0.0002664720589579,4.963042098144652e-06
1669771825.3812838,0.1536198735059528,-0.1969400113680388,-0.0001332927318899,2.7991473696968407e-06
1669771886.2022116,-1.51329490096457,-0.3206133264758866,-0.0004603678534012,9.832142011952956e-06
1669771945.3465872,-2.67920657700233,-0.3405226584674458,-0.0006424955820138,1.3526222779214298e-05
1669772006.0415983,-2.082213968306839,-0.2148446759509989,-0.000593129473485,8.402667541034177e-06
1669772065.476918,-3.8522548764208415,-0.331116247239368,-0.0010431507789058,1.8507513819255028e-05
1669772125.4758162,-2.928053765521134,-0.2033370670503566,-0.0009000165262869,1.5600286455650504e-05
