Time,Price,Price Change,RSI,State,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1668366904.3269837,2.711,0.0,47.14232202,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668366964.1768842,2.714,0.0030000000000001,51.86982026,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367024.5171669,2.711,-0.0030000000000001,47.31274574,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367085.0043132,2.706,-0.0049999999999998,40.86822537,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367145.1346412,2.706,0.0,40.86822537,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367204.9709847,2.71,0.004,47.07860824,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367265.685766,2.707,-0.0030000000000001,43.39726924,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367325.893845,2.716,0.0090000000000003,55.25405943,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367387.4297662,2.719,0.0029999999999996,58.69032659,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367447.0401278,2.726,0.0070000000000001,64.96770924,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367507.139814,2.726,0.0,64.96770924,-2.0,1.0,0.0,1000.0,0.0,1000.0
