Time,Price,Price Change,RSI,State,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1668394855.0273106,2.619,0.0,71.03140092,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668394914.862035,2.624,0.0049999999999998,73.0363991,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668394974.877107,2.623,-0.0009999999999998,71.94829456,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668395036.1149826,2.615,-0.008,63.76399598,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668395095.7105076,2.613,-0.0020000000000002,62.00080917,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668395155.8410404,2.61,-0.0030000000000001,59.34976042,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668395216.305396,2.61,0.0,58.67837498,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668395275.7559338,2.614,0.004,61.87733071,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668395335.7582889,2.614,0.0,61.87733071,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668395397.0390697,2.618,0.004,64.57210684,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668395455.7711945,2.613,-0.0049999999999998,59.6524759,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668395515.748633,2.616,0.0030000000000001,61.98101353,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668395576.13567,2.622,0.0059999999999997,66.18438989,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668395635.840299,2.617,-0.0049999999999998,61.5821258,-2.0,1.0,0.0,1000.0,0.0,1000.0
