time,BTCUSDT,ETHUSDT,BTCUPUSDT,BTCDOWNUSDT
1669843729.335336,0.0355256471560204,0.0107345098775667,-2.0112507421755777e-05,-1.039788723244909e-06
1669843789.3198037,-0.0463619487273814,-0.0017458723229679,-8.893148686278072e-06,3.683181843026364e-07
1669843849.4715223,-0.0482929533111545,-0.0015802633560916,-1.0056434086227529e-06,-3.186458841236981e-07
1669843909.4333277,-0.0082415369278338,-0.0004187599160396,1.3661886826712324e-05,-2.0614057281144244e-08
1669843969.8386664,0.0250441532821592,0.0033495109644537,-2.7367477485285125e-06,5.696777480831237e-07
1669844029.437153,0.0186140979315439,0.0055651672310625,9.299702058915155e-06,-5.999947585945439e-08
1669844089.3006716,0.0334020609076735,0.0080360497197833,6.677540205375893e-06,-5.174661113319183e-07
1669844149.363847,0.027999767751051,0.0031729495827955,1.534195082830835e-05,-7.430504026211179e-09
1669844209.175672,0.0250087709443565,0.0035856489814299,-1.0876774183124005e-05,-1.91071971004506e-07
1669844269.4464235,-0.0979859592662973,-0.0055543244870063,1.1510600022183785e-06,1.707290034340769e-07
1669844329.56811,0.0287329074351206,-0.0004853822746591,-1.1474412816167156e-05,3.3581377726402266e-08
1669844389.3180947,-0.0232017720563048,0.0024427914771805,2.3898294149272903e-06,-2.5921468726864085e-07
1669844449.252907,-0.0399274335785866,-0.0029313503249467,-1.1883646745191684e-06,-5.0061948122766055e-08
1669844509.2889984,-0.027208849918861,0.0021672900168199,-2.1455278098865724e-05,6.648925088400194e-07
1669844569.23257,-0.0034374296532514,-0.0009777976973573,5.596897701065771e-07,-4.645432963174449e-07
1669844629.6475985,0.0463679617540662,0.0113368343138364,-2.81203044446636e-06,1.0889458828076161e-07
1669844689.3260262,-0.0036911777966746,-0.0002731117274373,1.2890866323320132e-05,-5.567979641330544e-07
1669844749.6318965,-0.0487195312881003,-0.006128661236285,-3.859390425693844e-06,4.650265232031983e-07
1669844809.3303907,0.0017573824150104,-0.0061019844462499,3.772703024950398e-06,-6.752714515693525e-08
1669844869.3645377,-0.0207151437559156,-0.0083374924845176,-2.0826270778810947e-06,3.9812601367851706e-09
1669844929.354105,0.106580727231864,0.0092123616757353,-8.060765411066724e-06,-4.955304758270898e-09
1669844989.2164116,0.0220868812140118,-0.0023342540594585,7.72542080361124e-07,-5.374486481464391e-07
1669845049.2506423,-0.0148646918773193,-0.0015092242531973,1.976967184137784e-05,2.0630867843098216e-08
1669845109.3500798,0.0456697299853838,0.0031107444212988,2.0349466212534464e-05,9.499616546514028e-08
1669845169.3403883,-0.0018323583201008,-7.023661490138755e-05,9.070151680446369e-06,-4.567934500067198e-09
1669845229.3326666,0.003375449825435,-0.0017127691437785,1.248966983345761e-05,2.3305552303301785e-10
1669845289.4924133,0.0027313463260358,0.0009931743346514,7.109041548268775e-06,1.970294695313905e-08
1669845349.435274,0.0096325966218628,0.0015652567780655,-2.765707871605704e-05,4.210532319603089e-07
1669845409.3456264,0.0311711486437291,0.0053323112289589,1.6936426296234154e-05,-3.6172205169673196e-09
1669845469.3687963,0.0465488861999766,0.0086279252539976,-7.918619459863715e-07,-4.204858625539038e-07
1669845529.6352725,0.0014265545141605,0.0009317711553384,1.588575424519773e-06,-2.5126853939523155e-08
1669845589.4015,0.0025459583654349,0.0007019411744949,2.562275644764056e-06,-2.474910522420756e-08
1669845649.368268,0.0018080112668685,0.0005499075483737,1.712552483892613e-06,-4.457630579283094e-09
1669845709.3917806,0.0035298601516148,0.0007376819245043,1.2441552762133564e-06,3.240197079726124e-10
1669845769.2902503,0.0026231756963335,0.0004606542036138,1.3641218334699465e-06,-2.580771368585901e-08
1669845829.267184,0.0018965728509189,0.0002684529323724,7.581146106955241e-07,-2.26807939595062e-08
1669845889.5685418,0.0034872584304055,0.0002456763543432,4.6338326387065737e-07,-1.4552455676590292e-08
1669845949.4758947,0.0026946433715023,7.763714234064698e-05,5.975591553404292e-07,-1.5553616753179812e-08
1669846009.334726,0.002581848456062,-2.1700951790232927e-05,6.924441210102744e-07,-5.74581423512372e-09
1669846069.2486663,0.0063068066032977,0.0002695645549349,7.806683541187898e-07,-1.4010956591795889e-08
1669846129.397598,0.0059654995885069,0.000474682473248,1.938155576161103e-06,-1.5607133536943994e-08
1669846189.3149478,0.005616006130233,0.0001155974523074,2.4724230084312874e-06,-1.733800835629423e-08
1669846249.2972388,0.0075819183227879,0.0002017364569492,2.356495718664344e-06,-2.6106747860588282e-08
1669846309.6009264,0.0084023036751653,0.0001110378973391,2.991369541655793e-06,-4.4037959479300975e-08
1669846369.4873197,0.0083377744839208,0.0001592878754682,2.65962131730389e-06,-2.6808173109245105e-08
1669846429.4355984,0.004526259550519,-0.0004400438628237,2.0424725159405025e-06,-3.644301038456399e-08
1669846489.5211875,0.0052252287342439,-0.0005467857613568,8.8827061367291e-07,-4.424580031206908e-09
1669846549.4139822,0.0055641218289984,-0.0005528808574246,1.0598524623491357e-06,1.3234289832841383e-09
1669846619.0075047,-0.0002235319025887,-0.0007496719230361,-6.711198091907718e-07,3.01861675487113e-08
1669846669.6259992,0.0143285446357961,0.0006671394826541,4.115845915105265e-06,-3.923544441984484e-08
1669846729.3509328,0.0048036089824737,-0.0001830650071895,2.434628463529745e-06,-1.4601900514352087e-09
1669846789.469529,0.0044199556717094,-7.109815668668616e-05,2.7354525387258915e-06,-1.962120726842571e-09
1669846849.485312,0.0044368486611653,-0.0001268977220051,1.2673082562853489e-06,-9.008468995268252e-09
1669846909.321857,0.0041640546058647,-0.000113666745857,6.281966498207859e-07,-1.134120613213637e-08
1669846971.6030662,0.0028405050901198,-0.0001239561925764,3.464261661062084e-07,-3.538467982797916e-09
1669847029.505174,0.0067546156991824,0.0004628672988749,9.57730375991106e-07,-2.1183663398484332e-08
1669847089.6219115,0.0051001616760457,0.0001920783798164,1.032286813587128e-06,-1.32166781943924e-08
1669847151.496029,0.0039332554739807,0.0001638119681993,1.557129995037586e-06,-2.6177185684407948e-08
1669847209.2990124,0.005318068840204,0.0002196504054165,2.016604241155697e-06,-4.76806612568113e-08
1669847269.2687356,0.0025920552492161,-0.0001856781820768,8.058582380936631e-07,-2.45130790224748e-08
1669847329.4598074,0.0053249432002631,-6.372272799805654e-05,9.497975163569764e-07,-1.4788644073353172e-08
1669847389.2311282,0.0057186065086594,0.0002777748759904,5.100879253232439e-07,-2.8305088338539123e-08
1669847449.3626738,0.0084829186442017,0.000456999018991,2.138851870788997e-06,-3.998448988318207e-08
1669847509.3818238,0.0050063642941662,-0.0001696999264162,2.318413207362185e-06,-4.453613824726984e-08
1669847569.5910466,0.0073351012103478,0.0001727281683481,1.8287221849514848e-06,-4.407200337878966e-08
1669847629.63921,-0.0023700054030683,-0.0005545937476394,-3.323040782690963e-07,1.8745887178821945e-08
1669847689.4188635,-0.0058781239806095,-0.0012958216366271,-1.1851294314523057e-06,2.2824367023287428e-08
1669847749.4262774,-0.006786757056795,-0.0009398302853236,-2.011881098423424e-06,3.0218608906195805e-08
1669847809.336336,-0.0039254154729828,-0.0003658215075512,-5.467754869078209e-08,-1.4757847790418342e-08
1669847869.2102554,-0.0103258795419781,-0.0014153895617253,-2.4052053011014224e-06,4.639733978134987e-08
1669847929.516427,-0.0108952866261947,-0.0013773412312557,-3.254652246121017e-06,4.230680787590778e-08
1669847989.4231155,-0.0096135988560697,-0.0013101458394305,-4.078006713578837e-06,4.845207834511978e-08
1669848049.3626504,-0.0064870389456422,-0.0008380108433119,-3.2321913586360675e-06,5.2863773898315624e-08
1669848109.4258273,-0.0112181123224961,-0.0014940848383358,-3.867173346855932e-06,8.04719146196725e-08
1669848169.3120604,-0.0205270410898671,-0.0019736235891597,-6.312440871469613e-06,1.032320068946306e-07
1669848229.5584188,-0.0192481100106168,-0.0018661452143664,-5.783217738792104e-06,1.1729851925763204e-07
1669848289.440722,-0.0136760240389532,-0.0012646169897158,-4.457155841762859e-06,6.95072635743337e-08
1669848349.5169892,-0.0140991081798368,-0.0012766694408163,-3.4169285440089074e-06,5.5820027800597e-08
1669848409.4862034,0.0004413477015289,0.0001047825472637,-5.445734676071267e-07,1.6966414145883923e-09
1669848469.328369,-0.0169199948597916,-0.0013834499537844,-5.380147426550271e-06,6.126079223737935e-08
1669848529.735286,-0.0105404286691022,-0.0007635483738915,-3.660368160177986e-06,4.0290695000297744e-08
1669848589.3633614,-0.009439492244771,-0.0007036520570608,-2.873822468934381e-06,3.3171429890474965e-08
1669848649.4755926,-0.0091573953025539,-0.000656012391378,-2.2906721442786943e-06,4.23202519918498e-08
1669848709.97459,-0.0139506127219603,-0.0012066785358058,-4.173448310915792e-06,7.055495510743523e-08
1669848949.4989028,-0.0127682069277672,-0.0012424709412316,-4.275809660858805e-06,6.54451563220336e-08
1669849009.3540573,-0.0148930027137207,-0.0016536311052617,-5.160188731697187e-06,6.644452048976618e-08
1669849129.269115,-0.0136976357485309,-0.0014291242578839,-5.444316309041954e-06,4.485419778421356e-08
1669849189.257178,-0.0044755447642306,-0.0002565421997824,-2.3422680366791973e-06,2.1160192320199577e-08
1669849249.3165236,-0.0135290612564174,-0.0013565382961896,-6.013472659063753e-06,7.395026094083573e-08
1669849309.342006,-0.0107117841746302,-0.0012428346694236,-2.412295133817374e-06,7.718459149723523e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669849369.316887,-0.0190020772735804,-0.001959966453899,-4.4365730668332605e-06,8.755677210152198e-08
1669854231.8868845,-0.0191108735803588,-0.0020292266128218,-4.733886806219766e-06,8.949619051277749e-08
1669854231.8868845,-0.0191108735803588,-0.0020292266128218,-4.733886806219766e-06,8.949619051277749e-08
1669854289.6638098,-0.0109232947900877,-0.0019719217626477,-3.5325301378299174e-06,4.3651295058911283e-08
1669854289.6638098,-0.0109232947900877,-0.0019719217626477,-3.5325301378299174e-06,4.3651295058911283e-08
1669854349.461579,-0.0109626361321127,-0.0017251357636536,-3.769564267583199e-06,6.583814110585477e-08
1669854349.461579,-0.0109626361321127,-0.0017251357636536,-3.769564267583199e-06,6.583814110585477e-08
1669854409.5925145,-0.0141930132551093,-0.0020204760877331,-3.619084474612037e-06,7.968191113876425e-08
1669854409.5925145,-0.0141930132551093,-0.0020204760877331,-3.619084474612037e-06,7.968191113876425e-08
1669854469.443668,-0.0012450326421798,-0.0010858316157358,-7.160223867448205e-07,1.3653260133112922e-09
1669854469.443668,-0.0012450326421798,-0.0010858316157358,-7.160223867448205e-07,1.3653260133112922e-09
1669854529.6428547,-0.0024039718573161,-0.0007483551770221,-6.549816909088679e-07,-1.1627451541127313e-08
1669854529.6428547,-0.0024039718573161,-0.0007483551770221,-6.549816909088679e-07,-1.1627451541127313e-08
1669854589.7011714,-0.00144499530393,-0.0010310617068329,-3.2253422304894615e-07,-4.609634973116561e-09
1669854589.7011714,-0.00144499530393,-0.0010310617068329,-3.2253422304894615e-07,-4.609634973116561e-09
1669854649.545392,-0.0050160813663288,-0.0016260057420211,-2.9694462549885342e-06,3.556508284308725e-08
1669854649.545392,-0.0050160813663288,-0.0016260057420211,-2.9694462549885342e-06,3.556508284308725e-08
1669854709.8413343,-0.0026803552319746,-0.0008160716504393,-5.047112542049374e-07,1.3003258483406953e-08
1669854709.8413343,-0.0026803552319746,-0.0008160716504393,-5.047112542049374e-07,1.3003258483406953e-08
1669854769.6252184,-0.0020961935429446,-0.000988965878762,-5.285843724680671e-07,6.873246445597725e-09
1669854769.6252184,-0.0020961935429446,-0.000988965878762,-5.285843724680671e-07,6.8732464455977255e-09
1669854829.609423,-0.005393082445119,-0.00119145997704,-1.5856480137728683e-06,7.486847593534689e-09
1669854829.609423,-0.005393082445119,-0.00119145997704,-1.5856480137728683e-06,7.486847593534689e-09
1669854889.7140253,-0.0088003939082388,-0.0018251796665231,-2.282868986716709e-06,3.6523498115101456e-08
1669854889.7140253,-0.0088003939082388,-0.0018251796665231,-2.282868986716709e-06,3.6523498115101456e-08
1669854949.91446,-0.0052464554132937,-0.0012760426070449,-2.1249466016984847e-06,2.7154105867981904e-09
1669854949.91446,-0.0052464554132937,-0.0012760426070449,-2.1249466016984847e-06,2.71541058679819e-09
1669855009.6405144,0.0049531947110822,-0.0007676951374495,1.077105197874742e-06,-2.2595769668554663e-08
1669855009.6405144,0.0049531947110822,-0.0007676951374495,1.077105197874742e-06,-2.2595769668554663e-08
