time,price,rsi,change,change_coin,balance_USDT,balance_coin,profit,total_profit
1666605201.3708026,19385.4,67.72270128,-3.5445402559999994,-0.0001828458662704,1719.5682449332255,0.088704295239367,-2.0463630789890885e-12,0.6881380835752697
1666605211.321349,19385.4,67.72270128,-3.5445402559999994,-0.0001828458662704,1716.0237046772254,0.0885214493730965,0.8879825396438719,0.6881380835732216
1666605221.307175,19385.4,67.72270128,-3.5445402559999994,-0.0001828458662704,1712.479164421225,0.088338603506826,-2.273736754432321e-13,1.5761206232170937
1666605231.3392477,19384.3,66.85197138,-3.370394275999999,-0.00017387237486,1709.011597681367,0.0881647311319659,-4.547473508864641e-13,1.576120623216866
1666605241.367793,19384.3,66.85197138,-3.370394275999999,-0.00017387237486,1705.6412034053667,0.0879908587571058,-0.0971724638579871,1.576120623216411
1666605251.6056976,19393.32,70.49008683,-4.0980173660000005,-0.000211310769172,1702.336863585355,0.0877795479879337,-2.273736754432321e-13,1.4789481593584242
1666605261.441057,19393.32,70.49008683,-4.0980173660000005,-0.000211310769172,1698.2388462193544,0.0875682372187616,0.7936775459884302,1.4789481593581968
1666605271.416036,19393.32,70.49008683,-4.0980173660000005,-0.000211310769172,1694.1408288533537,0.0873569264495895,-6.821210263296962e-13,2.272625705346627
1666605281.7490704,19399.31,72.41632895,-4.483265789999999,-0.0002311043944346,1690.1808310527863,0.0871258220551548,-6.821210263296962e-13,2.272625705345945
1666605291.4295309,19399.31,72.41632895,-4.483265789999999,-0.0002311043944346,1685.6975652627852,0.0868947176607201,0.5232679894324974,2.2726257053452628
1666605301.350602,19399.31,72.41632895,-4.483265789999999,-0.0002311043944346,1681.2142994727842,0.0866636132662854,-1.1368683772161605e-12,2.79589369477776
1666605311.50835,19399.31,72.41632895,-4.483265789999999,-0.0002311043944346,1676.7310336827832,0.0864325088718507,-1.1368683772161605e-12,2.795893694776624
1666605321.3642645,19393.53,70.0542016,-4.01084032,-0.0002068133196999,1672.2206134615026,0.0862256955521507,-1.1368683772161605e-12,2.7958936947754864
1666605331.3504772,19393.53,70.0542016,-4.01084032,-0.0002068133196999,1668.2097731415013,0.0860188822324507,-0.4995799012806401,2.7958936947743496
1666605341.3770485,19390.36,67.4374661,-3.48749322,-0.0001798570640256,1664.4496000648228,0.085839025168425,-1.3642420526593924e-12,2.296313793493709
1666605352.3454983,19390.36,67.4374661,-3.48749322,-0.0001798570640256,1660.9621068448214,0.0856591681043993,-0.2726798566784509,2.296313793492345
1666605362.3239045,19390.36,67.4374661,-3.48749322,-0.0001798570640256,1657.47461362482,0.0854793110403736,-1.3642420526593924e-12,2.0236339368138943
1666605372.4115653,19388.09,65.40919489,-3.0818389780000004,-0.0001589552647011,1654.198736610757,0.0853203557756724,-1.3642420526593924e-12,2.02363393681253
1666605382.4366467,19388.09,65.40919489,-3.0818389780000004,-0.0001589552647011,1651.1168976327565,0.0851614005109712,-0.1940380360631479,2.0236339368111658
1666605392.450313,19388.09,65.40919489,-3.0818389780000004,-0.0001589552647011,1648.0350586547556,0.08500244524627,-4.547473508864641e-13,1.8295959007480176
1666605402.5143435,19385.13,63.40800403,-2.6816008060000005,-0.0001383328771073,1645.101850610826,0.0848641123691626,-9.094947017729282e-13,1.829595900747563
1666605412.4925458,19385.13,63.40800403,-2.6816008060000005,-0.0001383328771073,1642.420249804825,0.0847257794920552,-0.2516072379296474,1.8295959007466536
1666605422.672321,19385.13,63.40800403,-2.6816008060000005,-0.0001383328771073,1639.738648998824,0.0845874466149478,-9.094947017729282e-13,1.577988662817006
1666605432.5747778,19382.46,61.45037805,-2.2900756100000006,-0.0001181519585233,1637.222724906361,0.0844692946564244,-1.1368683772161605e-12,1.5779886628160966
1666605442.3890154,19382.46,61.45037805,-2.2900756100000006,-0.0001181519585233,1634.9326492963596,0.084351142697901,-0.2258484824628794,1.5779886628149598
1666605452.6067996,19382.46,61.45037805,-2.2900756100000006,-0.0001181519585233,1632.6425736863582,0.0842329907393776,-1.3642420526593924e-12,1.3521401803520805
1666605462.4515598,19382.4,61.40449942,-2.280899884,-0.0001176789192256,1630.3566198229123,0.0841153118201519,-1.3642420526593924e-12,1.352140180350716
1666605472.9545045,19382.4,61.40449942,-2.280899884,-0.0001176789192256,1628.0757199389122,0.0839976329009262,-0.0050539794458472,1.3521401803493518
1666605482.6677265,19382.4,61.40449942,-2.280899884,-0.0001176789192256,1625.794820054912,0.0838799539817005,0.0,1.3470862009035045
1666605492.476294,19385.05,62.65484017,-2.5309680340000007,-0.000130562883975,1623.486133898963,0.0837493910977254,-2.273736754432321e-13,1.3470862009035045
1666605502.5187416,19385.05,62.65484017,-2.5309680340000007,-0.000130562883975,1620.9551658649618,0.0836188282137503,0.2222818780510351,1.3470862009032771
1666605512.6403103,19385.05,62.65484017,-2.5309680340000007,-0.000130562883975,1618.4241978309603,0.0834882653297752,-1.3642420526593924e-12,1.5693680789543123
1666605522.4953282,19385.23,62.74196669,-2.5483933380000003,-0.0001314605675558,1615.890832380718,0.0833568047622193,-1.5916157281026244e-12,1.569368078952948
1666605533.3286283,19385.23,62.74196669,-2.5483933380000003,-0.0001314605675558,1613.3424390427165,0.0832253441946634,0.0150278877576965,1.5693680789513564
1666605543.3113792,19385.23,62.74196669,-2.5483933380000003,-0.0001314605675558,1610.7940457047148,0.0830938836271076,-1.3642420526593924e-12,1.584395966709053
1666605553.3315413,19384.91,62.54109016,-2.508218032000002,-0.0001293902335373,1608.2592376299542,0.0829644933935702,-1.5916157281026244e-12,1.5843959667076888
1666605563.246699,19384.91,62.54109016,-2.508218032000002,-0.0001293902335373,1605.751019597953,0.0828351031600328,-0.0265900427605174,1.5843959667060972
1666605573.2715876,19384.91,62.54109016,-2.508218032000002,-0.0001293902335373,1603.2428015659514,0.0827057129264954,-1.1368683772161605e-12,1.5578059239455797
1666605583.3072,19384.74,62.39296189,-2.478592378000002,-0.0001278630705389,1600.7501492167523,0.0825778498559564,-1.5916157281026244e-12,1.5578059239444428
1666605593.3575065,19384.74,62.39296189,-2.478592378000002,-0.0001278630705389,1598.2715568387523,0.0824499867854174,-0.0140599711990034,1.5578059239428512
1666605603.500718,19384.74,62.39296189,-2.478592378000002,-0.0001278630705389,1595.7929644607525,0.0823221237148784,0.0,1.5437459527438475
1666605613.4420426,19381.48,59.61927933,-1.923855866,-9.926258809956724e-05,1593.6007384714414,0.0822228611267788,2.273736754432321e-13,1.5437459527438475
1666605623.2438664,19381.48,59.61927933,-1.923855866,-9.926258809956724e-05,1591.6768826054408,0.0821235985386792,-0.2683701233111151,1.5437459527440751
1666605633.528648,19381.48,59.61927933,-1.923855866,-9.926258809956724e-05,1589.7530267394402,0.0820243359505796,-6.821210263296962e-13,1.27537582943296
