time,BTCUSDT,ETHUSDT,BTCUPUSDT,BTCDOWNUSDT
1669843729.335336,0.0150840453983236,0.0009857423090277,3.6620857425426735e-06,-4.771927509178277e-08
1669843789.3198037,0.0120037189233228,0.0008348984764528,2.912610152368412e-06,-3.588752352380545e-08
1669843849.4715223,0.0096930557188393,0.0007942007018122,2.834594810650551e-06,-5.241582755391534e-08
1669843909.4333277,0.0072881819526762,0.0005032736176872,3.379787204748263e-06,-3.768378913690601e-08
1669843969.8386664,0.0077941560013183,0.0005386953680311,1.5719441374657028e-06,-3.149911209740504e-08
1669844029.437153,0.0119570304643409,0.0008589540606679,2.9992545567811665e-06,-1.9663582375261743e-08
1669844089.3006716,0.01270286080172,0.000932322053832,3.6326977330846433e-06,-3.9303562385879e-08
1669844149.363847,0.0329107082041592,0.0030780890044942,1.0027616720619662e-05,-1.5171169189002608e-07
1669844209.175672,-0.1483954071461936,-0.016049264607762,-4.3535725457918485e-05,9.103616519677924e-07
1669844269.4464235,0.0110389504179588,0.0010498176634988,3.137247434361129e-06,-5.27949280921968e-08
1669844329.56811,0.0099199850079646,0.0009153645236239,2.6181572394916736e-06,-5.129290908511365e-08
1669844389.3180947,0.0109071607846504,0.0011436194673827,2.5571469537902267e-06,-5.871143149172692e-08
1669844449.252907,0.0118070780542477,0.0013599217144531,2.9333010764165945e-06,-5.5994731536223217e-08
1669844509.2889984,0.0090439186233805,0.0013172639366963,2.643047902301979e-06,-3.883289983927595e-08
1669844569.23257,0.0098509269905384,0.0013833292797604,2.932166497286093e-06,-6.348539878587401e-08
1669844629.6475985,0.0124667423289807,0.002092730179163,2.8112633795638583e-06,-6.259799988213006e-08
1669844689.3260262,0.0128039343832685,0.0022033165920917,3.5560909387264905e-06,-9.172568875542717e-08
1669844749.6318965,0.0277378362368697,0.0034128390097168,9.094135622637278e-06,-1.6179062477499754e-07
1669844809.3303907,-0.2676010464197262,-0.0206372904618639,-7.865654417838725e-05,1.5435043782064182e-06
1669844869.3645377,0.0093646505065569,0.0014259522140166,3.195433097980308e-06,-5.252593291766116e-08
1669844929.354105,0.0143851858077792,0.0017379050609842,3.894398693064206e-06,-4.6216562830709784e-08
1669844989.2164116,0.0158756190097521,0.001693986055049,3.5964943380001226e-06,-9.891072838422629e-08
1669845049.2506423,0.0156496259674231,0.0016828482167032,3.84513684388899e-06,-1.0606556491501209e-07
1669845109.3500798,0.012449531267779,0.0014509437660266,3.157021627170442e-06,-6.35359762390962e-08
1669845169.3403883,0.0145576593131149,0.0016712634653411,4.611018588796306e-06,-9.723625245720489e-08
1669845229.3326666,0.0125075057463682,0.0014441968221427,5.12326362761235e-06,-8.57117107993081e-08
1669845289.4924133,0.012861641859452,0.0014947785655975,4.937281059700083e-06,-8.493917375687417e-08
1669845349.435274,0.0110954090498567,0.0015064918550057,4.197717787762887e-06,-5.496346789207e-08
1669845409.3456264,0.0101377640145311,0.0014902723592158,3.219203708231104e-06,-3.7731465405800265e-08
1669845469.3687963,0.0041751604181102,0.001301386841265,9.699231662952282e-07,-5.2160100264607154e-08
1669845529.6352725,0.0013998713903745,0.000927742796348,1.5759292692141566e-06,-2.4539489458961738e-08
1669845589.4015,0.0025366354126382,0.0007058906112425,2.56390262195594e-06,-2.44119697246529e-08
1669845649.368268,0.0017951701782471,0.0005516588121023,1.705708659320302e-06,-4.006097588850315e-09
1669845709.3917806,0.0035150395344251,0.0007388973149624,1.2361670923222325e-06,7.786335423502078e-10
1669845769.2902503,0.0026086287738668,0.0004624673014395,1.3594862066458232e-06,-2.5512164102483323e-08
1669845829.267184,0.0018825283130726,0.0002708315307593,7.536564530080291e-07,-2.2364488067600384e-08
1669845889.5685418,0.0034711700532205,0.0002485428192758,4.564865549444151e-07,-1.424106933388551e-08
1669845949.4758947,0.0026989569072216,8.186314828216458e-05,5.92334537077804e-07,-1.5335248296458363e-08
1669846009.334726,0.0025890043995087,-1.7314728851854203e-05,6.874149355699489e-07,-5.544878063042215e-09
1669846069.2486663,0.0063310326917383,0.0002750693108122,7.747783844929495e-07,-1.38388122112097e-08
1669846129.397598,0.0059654252512223,0.0004791052518644,1.9290654305923785e-06,-1.538041625460141e-08
1669846189.3149478,0.0056368280074564,0.0001220994291877,2.47101125911321e-06,-1.7194871916868492e-08
1669846249.2972388,0.0075955838836632,0.0002080288969749,2.3523773190243582e-06,-2.594631588477836e-08
1669846309.6009264,0.0083714629314135,0.000116542196138,2.971540254625781e-06,-4.364089495320349e-08
1669846369.4873197,0.0083653763146714,0.0001656353710739,2.660480201652354e-06,-2.670041808424377e-08
1669846429.4355984,0.0045331918576912,-0.0004368095944881,2.041314757421673e-06,-3.633595351240115e-08
1669846489.5211875,0.0052209678132467,-0.0005426149646296,8.853597145080093e-07,-4.360255222469675e-09
1669846549.4139822,0.0055878676602319,-0.0005490477727076,1.060678794346652e-06,1.26680983091853e-09
1669846619.0075047,-0.0009703569091245,-0.00069822636936,-8.002623206354729e-07,2.963292538529473e-08
1669846669.6259992,0.0133464104504003,0.000508541244313,3.699627365144088e-06,-2.870506869370109e-08
1669846729.3509328,0.0017707661850874,-0.0004205626759199,1.4555072144053205e-06,1.3447665159294415e-08
1669846789.469529,0.0013786563176529,-0.0003061736424006,1.7469102657278967e-06,1.278130523872746e-08
1669846849.485312,0.0013980633860178,-0.0003624822501198,2.815560544443114e-07,5.756641233666283e-09
1669846909.321857,0.001122768828258,-0.0003507926452846,-3.596923481361161e-07,3.4272356738773804e-09
