Time,Price,Change,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1669764024.6483634,1219.19,-0.7200000000000273,0.0,1.0,0.0,0.8581461045518479,1046.2431492085675
1669764084.910875,1219.19,0.0,0.0,1.0,0.0,0.8581461045518479,1046.2431492085675
1669764144.6743915,1219.16,-0.0299999999999727,0.0,1.0,0.0,0.8581461045518479,1046.217404825431
1669764204.9638798,1218.65,-0.5099999999999909,0.0,1.0,0.0,0.8581461045518479,1045.7797503121096
1669764264.707178,1219.07,0.4199999999998454,1.0,0.0,1046.1401716760213,0.0,1046.1401716760213
1669764324.7138731,1218.69,-0.3799999999998817,0.0,1.0,0.0,0.8584136832796045,1046.1401716760213
1669764384.6771667,1218.53,-0.1600000000000818,0.0,1.0,0.0,0.8584136832796045,1046.0028254866966
1669764444.7374947,1218.1,-0.4300000000000636,0.0,1.0,0.0,0.8584136832796045,1045.6337076028865
1669764504.7045913,1218.16,0.0600000000001728,1.0,0.0,1045.685212423883,0.0,1045.685212423883
1669764564.6893053,1218.93,0.7699999999999818,1.0,0.0,1045.685212423883,0.0,1045.685212423883
1669764624.9289842,1218.71,-0.2200000000000272,0.0,1.0,0.0,0.8580262838771184,1045.685212423883
1669764684.63625,1217.78,-0.9300000000000636,0.0,1.0,0.0,0.8580262838771184,1044.8872479798772
1669764745.0892656,1217.22,-0.5599999999999454,0.0,1.0,0.0,0.8580262838771184,1044.406753260906
1669764804.779215,1217.04,-0.1800000000000636,0.0,1.0,0.0,0.8580262838771184,1044.2523085298085
1669764864.702742,1217.39,0.3500000000001364,1.0,0.0,1044.5526177291654,0.0,1044.5526177291654
1669764924.741999,1216.83,-0.5600000000001728,0.0,1.0,0.0,0.8584211580328932,1044.5526177291654
1669764984.8083715,1216.95,0.1200000000001182,1.0,0.0,1044.6556282681297,0.0,1044.6556282681297
1669765044.7030902,1216.91,-0.0399999999999636,0.0,1.0,0.0,0.8584493744550785,1044.6556282681297
1669765104.5963464,1216.33,-0.5800000000001546,0.0,1.0,0.0,0.8584493744550785,1044.1577276309456
1669765164.8899045,1216.62,0.2899999999999636,1.0,0.0,1044.4066779495374,0.0,1044.4066779495374
1669765224.8230553,1217.13,0.5100000000002183,1.0,0.0,1044.4066779495374,0.0,1044.4066779495374
1669765285.20614,1217.85,0.7199999999997999,1.0,0.0,1044.4066779495374,0.0,1044.4066779495374
1669765344.6523588,1217.77,-0.0799999999999272,0.0,1.0,0.0,0.8576386985633884,1044.4066779495374
1669765405.1675556,1217.21,-0.5599999999999454,0.0,1.0,0.0,0.8576386985633884,1043.926400278342
1669765464.6435406,1216.63,-0.5799999999999272,0.0,1.0,0.0,0.8576386985633884,1043.4289698331752
1669765524.6825397,1218.35,1.7199999999998,1.0,0.0,1044.904108394704,0.0,1044.904108394704
1669765584.6617548,1218.1,-0.25,0.0,1.0,0.0,0.8578147183274806,1044.904108394704
1669765644.736053,1217.48,-0.6199999999998909,0.0,1.0,0.0,0.8578147183274806,1044.3722632693411
1669765704.8400528,1217.62,0.1399999999998726,1.0,0.0,1044.4923573299068,0.0,1044.4923573299068
1669765764.7995107,1216.88,-0.7399999999997817,0.0,1.0,0.0,0.85833636622338,1044.4923573299068
1669765825.026245,1216.28,-0.6000000000001364,0.0,1.0,0.0,0.85833636622338,1043.9773555101726
1669765884.6899767,1216.82,0.5399999999999636,1.0,0.0,1044.4408571479332,0.0,1044.4408571479332
1669765944.8702493,1216.85,0.0299999999999727,1.0,0.0,1044.4408571479332,0.0,1044.4408571479332
1669766004.604255,1216.09,-0.7599999999999909,0.0,1.0,0.0,0.858851612255617,1044.4408571479332
1669766064.7136996,1216.71,0.6200000000001182,1.0,0.0,1044.9733451475315,0.0,1044.9733451475315
1669766124.817025,1216.71,0.0,1.0,0.0,1044.9733451475315,0.0,1044.9733451475315
1669766184.8162074,1216.32,-0.3900000000001,0.0,1.0,0.0,0.8591269938400516,1044.9733451475315
1669766244.5988076,1216.4,0.0800000000001546,1.0,0.0,1045.0420753070389,0.0,1045.0420753070389
1669766304.7746408,1216.16,-0.2400000000000091,0.0,1.0,0.0,0.8592965360701214,1045.0420753070389
1669766365.10981,1216.55,0.3899999999998726,1.0,0.0,1045.377200956106,0.0,1045.377200956106
1669766424.6834197,1216.49,-0.0599999999999454,0.0,1.0,0.0,0.8593389184918133,1045.377200956106
1669766485.1312716,1216.65,0.1600000000000818,1.0,0.0,1045.5146951830648,0.0,1045.5146951830648
1669766544.7794032,1216.89,0.2400000000000091,1.0,0.0,1045.5146951830648,0.0,1045.5146951830648
1669766604.7020707,1217.58,0.6899999999998272,1.0,0.0,1045.5146951830648,0.0,1045.5146951830648
1669766664.7588744,1217.88,0.3000000000001819,1.0,0.0,1045.5146951830648,0.0,1045.5146951830648
1669766724.6928318,1218.05,0.1699999999998453,1.0,0.0,1045.5146951830648,0.0,1045.5146951830648
1669766784.870901,1218.24,0.1900000000000545,1.0,0.0,1045.5146951830648,0.0,1045.5146951830648
1669766844.7010307,1217.82,-0.4200000000000727,0.0,1.0,0.0,0.8585133231372984,1045.5146951830648
1669766905.0312464,1217.6,-0.2200000000000272,0.0,1.0,0.0,0.8585133231372984,1045.3258222519746
1669766964.6875594,1217.38,-0.2199999999997999,0.0,1.0,0.0,0.8585133231372984,1045.1369493208845
1669767025.3004086,1217.48,0.099999999999909,1.0,0.0,1045.2228006531982,0.0,1045.2228006531982
1669767084.7528498,1217.84,0.3599999999998999,1.0,0.0,1045.2228006531982,0.0,1045.2228006531982
1669767144.7516994,1216.4,-1.4399999999998272,0.0,1.0,0.0,0.8592755677846088,1045.2228006531982
1669767204.7407286,1215.23,-1.1700000000000728,0.0,1.0,0.0,0.8592755677846088,1044.2174482388905
1669767264.802274,1215.43,0.2000000000000454,1.0,0.0,1044.389303352447,0.0,1044.389303352447
1669767324.643464,1214.33,-1.1000000000001364,0.0,1.0,0.0,0.8600539419700141,1044.389303352447
1669767384.6891124,1213.84,-0.4900000000000091,0.0,1.0,0.0,0.8600539419700141,1043.9678769208815
1669767444.989771,1215.19,1.3500000000001364,1.0,0.0,1045.1289497425414,0.0,1045.1289497425414
1669767504.7350607,1215.54,0.349999999999909,1.0,0.0,1045.1289497425414,0.0,1045.1289497425414
1669767565.188482,1216.49,0.9500000000000456,1.0,0.0,1045.1289497425414,0.0,1045.1289497425414
1669767624.6809938,1216.02,-0.4700000000000273,0.0,1.0,0.0,0.8594669082272837,1045.1289497425414
1669767684.7268286,1216.48,0.4600000000000364,1.0,0.0,1045.524304520326,0.0,1045.524304520326
1669767744.7080762,1217.13,0.650000000000091,1.0,0.0,1045.524304520326,0.0,1045.524304520326
1669767804.6645608,1217.17,0.0399999999999636,1.0,0.0,1045.524304520326,0.0,1045.524304520326
1669767864.8888478,1217.87,0.6999999999998181,1.0,0.0,1045.524304520326,0.0,1045.524304520326
1669767924.7162597,1217.76,-0.1099999999998999,0.0,1.0,0.0,0.8585635137632424,1045.524304520326
1669767985.1320446,1218.12,0.3599999999998999,1.0,0.0,1045.8333873852807,0.0,1045.8333873852807
1669768044.7581706,1219.23,1.110000000000127,1.0,0.0,1045.8333873852807,0.0,1045.8333873852807
1669768105.1404011,1218.65,-0.5799999999999272,0.0,1.0,0.0,0.8581901180694052,1045.8333873852807
1669768164.7065415,1219.08,0.4299999999998363,1.0,0.0,1046.2024091360504,0.0,1046.2024091360504
1669768224.830324,1218.24,-0.8399999999999181,0.0,1.0,0.0,0.8587818567244964,1046.2024091360504
1669768284.722872,1219.67,1.4300000000000637,1.0,0.0,1047.4304671911666,0.0,1047.4304671911666
1669768344.817893,1220.49,0.8199999999999363,1.0,0.0,1047.4304671911666,0.0,1047.4304671911666
1669768404.758273,1220.5,0.0099999999999909,1.0,0.0,1047.4304671911666,0.0,1047.4304671911666
1669768464.7816317,1220.72,0.2200000000000272,1.0,0.0,1047.4304671911666,0.0,1047.4304671911666
1669768525.1951337,1220.92,0.2000000000000454,1.0,0.0,1047.4304671911666,0.0,1047.4304671911666
1669768584.7091525,1222.46,1.5399999999999636,1.0,0.0,1047.4304671911666,0.0,1047.4304671911666
1669768645.2299058,1222.19,-0.2699999999999818,0.0,1.0,0.0,0.8570111579960289,1047.4304671911666
1669768704.7827172,1223.44,1.25,1.0,0.0,1048.5017311386616,0.0,1048.5017311386616
1669768764.72285,1223.37,-0.0700000000001637,0.0,1.0,0.0,0.8570601953118531,1048.5017311386616
1669768824.8587294,1233.08,9.710000000000036,1.0,0.0,1056.8237856351398,0.0,1056.8237856351398
1669768884.769936,1262.08,29.0,1.0,0.0,1056.8237856351398,0.0,1056.8237856351398
1669768944.9030726,1257.39,-4.689999999999827,0.0,1.0,0.0,0.8404900513246802,1056.8237856351398
1669769004.8636427,1269.93,12.539999999999964,1.0,0.0,1067.3635308787511,0.0,1067.3635308787511
1669769064.9061403,1277.48,7.549999999999954,1.0,0.0,1067.3635308787511,0.0,1067.3635308787511
1669769124.829582,1273.58,-3.900000000000091,0.0,1.0,0.0,0.838081259817798,1067.3635308787511
1669769185.05786,1268.67,-4.909999999999855,0.0,1.0,0.0,0.838081259817798,1063.248551893046
1669769244.8588772,1271.4,2.730000000000018,1.0,0.0,1065.5365137323486,0.0,1065.5365137323486
1669769304.7951794,1274.55,3.149999999999864,1.0,0.0,1065.5365137323486,0.0,1065.5365137323486
1669769364.7984116,1274.98,0.4300000000000636,1.0,0.0,1065.5365137323486,0.0,1065.5365137323486
1669769424.8356729,1277.9,2.9200000000000728,1.0,0.0,1065.5365137323486,0.0,1065.5365137323486
1669769484.7890215,1279.23,1.3299999999999272,1.0,0.0,1065.5365137323486,0.0,1065.5365137323486
1669769545.3875792,1275.9,-3.3299999999999272,0.0,1.0,0.0,0.8351254124401195,1065.5365137323486
1669769604.9592807,1276.4,0.5,1.0,0.0,1065.9540764385686,0.0,1065.9540764385686
1669769664.8157344,1273.92,-2.480000000000018,0.0,1.0,0.0,0.8367511903718982,1065.9540764385686
1669769725.0798426,1274.1,0.1799999999998363,1.0,0.0,1066.1046916528353,0.0,1066.1046916528353
1669769784.9757824,1276.11,2.009999999999991,1.0,0.0,1066.1046916528353,0.0,1066.1046916528353
1669769844.8603103,1274.26,-1.849999999999909,0.0,1.0,0.0,0.8366461253220185,1066.1046916528353
1669769904.8715444,1275.62,1.3599999999999,1.0,0.0,1067.242530383273,0.0,1067.242530383273
1669769964.809591,1275.29,-0.3299999999999272,0.0,1.0,0.0,0.8368626197831655,1067.242530383273
1669770024.8782094,1274.76,-0.5299999999999727,0.0,1.0,0.0,0.8368626197831655,1066.798993194788
1669770084.792709,1278.03,3.269999999999982,1.0,0.0,1069.535533961479,0.0,1069.535533961479
1669770144.847665,1280.22,2.1900000000000546,1.0,0.0,1069.535533961479,0.0,1069.535533961479
1669770204.921342,1276.39,-3.8299999999999272,0.0,1.0,0.0,0.8379378825919028,1069.535533961479
1669770265.316152,1278.46,2.0699999999999363,1.0,0.0,1071.270065378444,0.0,1071.270065378444
1669770324.9018383,1275.52,-2.9400000000000546,0.0,1.0,0.0,0.8398692810606216,1071.270065378444
1669770385.039252,1273.88,-1.639999999999873,0.0,1.0,0.0,0.8398692810606216,1069.8926797575048
1669770444.872633,1270.52,-3.360000000000128,0.0,1.0,0.0,0.8398692810606216,1067.070718973141
1669770504.7492,1271.77,1.25,1.0,0.0,1068.1205555744668,0.0,1068.1205555744668
1669770624.8489456,1272.27,-0.3299999999999272,0.0,1.0,0.0,0.8395392138260486,1068.1205555744668
1669770684.7690277,1270.68,-1.589999999999918,0.0,1.0,0.0,0.8395392138260486,1066.7856882244837
1669770744.8536997,1268.9,-1.7799999999999727,0.0,1.0,0.0,0.8395392138260486,1065.291308423873
1669770805.2081687,1271.95,3.0499999999999545,1.0,0.0,1067.8519030260425,0.0,1067.8519030260425
1669770864.77375,1272.11,0.1599999999998544,1.0,0.0,1067.8519030260425,0.0,1067.8519030260425
1669770925.221274,1272.06,-0.0499999999999545,0.0,1.0,0.0,0.8394666155889208,1067.8519030260425
1669770984.8011763,1269.92,-2.1399999999998727,0.0,1.0,0.0,0.8394666155889208,1066.0554444686825
