time,price,rsi,change_cash,change_coin,balance_USDT,balance_coin,profit,total_profit
1668184908.9727733,16771.23,57.2801266,-1.456025320000002,-8.681684766114363e-05,,,,29.70204198183933
1668184968.8653114,16761.07,54.93759161,-0.9875183219999996,-5.891737949904151e-05,,,,29.70204198183933
1668185029.0559132,16779.67,58.17899141,-1.6357982820000014,-9.748691613124702e-05,,,,29.70204198183933
1668185090.0565257,16758.11,53.57076111,-0.714152222000001,-4.261532010471353e-05,,,,29.70204198183933
1668185150.115646,16770.09,55.42050064,-1.084100128000001,-6.464486046288368e-05,,,,29.70204198183933
1668185210.1650703,16766.78,54.54746573,-0.9094931460000008,-5.4243757358300215e-05,,,,29.70204198183933
1668185271.347029,16783.73,57.21486173,-1.4429723460000012,-8.597447325475334e-05,,,,29.70204198183933
1668185331.3642504,16787.8,58.07299228,-1.6145984560000013,-9.61768936966131e-05,,,,29.70204198183933
1668185391.317163,16795.97,59.28029588,-1.8560591760000005,-0.0001105062211947,,,,29.70204198183933
1668185452.7917025,16847.33,66.63210822,-3.3264216440000016,-0.0001974450339608,,,,29.70204198183933
1668185512.951821,16817.78,60.665104,-2.1330208000000006,-0.0001268312940233,,,,29.70204198183933
1668185572.897058,16823.7,62.00144996,-2.400289992000001,-0.0001426731332584,,,,29.70204198183933
1668185635.2003536,16809.74,58.1569955,-1.6313991000000012,-9.7050822915762e-05,,,,29.70204198183933
1668185695.5800655,16791.45,53.61668141,-0.723336282,-4.307765452060424e-05,,,,29.70204198183933
1668185755.2689855,16804.82,55.75102194,-1.1502043880000006,-6.844490973423105e-05,,,,29.70204198183933
1668185816.7807553,16796.02,54.08326212,-0.8166524240000008,-4.862178206503688e-05,,,,29.70204198183933
1668185876.8021924,16824.92,59.27106495,-1.8542129900000008,-0.0001102063480836,,,,29.70204198183933
1668185936.6359084,16856.63,64.05809367,-2.8116187340000014,-0.0001667960164042,,,,29.70204198183933
1668185998.693508,16837.78,61.16445997,-2.232891994000001,-0.0001326120185677,,,,29.70204198183933
1668186058.741608,16818.28,56.19941249,-1.239882498,-7.372231274541749e-05,,,,29.70204198183933
1668186118.811036,16800.13,52.09266451,-0.4185329020000008,-2.4912479962952715e-05,,,,29.70204198183933
1668186180.4241517,16817.3,55.57036399,-1.1140727980000005,-6.62456397875997e-05,,,,29.70204198183933
1668186240.519194,16844.01,60.62719947,-2.125439894000001,-0.0001261837231158,,,,29.70204198183933
1668186300.4955864,16861.49,63.58420524,-2.716841048000001,-0.0001611269851003,,,,29.70204198183933
1668186361.5693722,16859.49,60.82152574,-2.1643051480000004,-0.0001283731090323,,,,29.70204198183933
1668186421.5810874,16863.56,61.27462557,-2.2549251140000006,-0.0001337158413763,,,,29.70204198183933
1668186481.8526816,16853.36,58.99796179,-1.799592358,-0.0001067794408948,,,,29.70204198183933
1668186543.2515385,16821.1,51.43255026,-0.2865100520000005,-1.7032777404569296e-05,,,,29.70204198183933
1668186603.2693405,16842.18,55.99682013,-1.1993640260000014,-7.121192304084159e-05,,,,29.70204198183933
1668186663.1877434,16882.48,63.21427253,-2.642854506000001,-0.0001565442106846,,,,29.70204198183933
1668186725.62358,16910.75,63.79059532,-2.7581190640000006,-0.0001630985653504,,,,29.70204198183933
1668186785.4266038,16904.27,62.31544335,-2.463088670000001,-0.0001457080767167,,,,29.70204198183933
1668186845.381537,16893.56,59.9713184,-1.994263680000001,-0.0001180487523056,,,,29.70204198183933
1668186907.29937,16895.51,59.77145657,-1.954291314000001,-0.0001156692703564,,,,29.70204198183933
1668186967.227665,16914.06,62.47317858,-2.494635716000001,-0.0001474888770644,,,,29.70204198183933
1668187027.5797503,16912.78,62.40597353,-2.481194706,-0.0001467053143244,,,,29.70204198183933
1668187088.2660658,16882.1,55.29480833,-1.058961666000002,-6.272689215204282e-05,,,,29.70204198183933
1668187148.2898002,16891.24,56.77394437,-1.3547888740000005,-8.020659667377885e-05,,,,29.70204198183933
