Time,Price,RSI,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1668561240.0,16796.84,42.71241572,0.4271241572,0.5728758428,433.0101829017189,0.0345761710942315,1013.7805965841516
1668561300.0,16802.89,46.79609573,0.4679609573,0.5320390427,474.5076292733404,0.0321065098412195,1013.9897824192705
1668561360.0,16801.86,46.10729129,0.4610729128999999,0.5389270871,467.5079750856136,0.0325231098002553,1013.9567127141328
1668561421.0,16813.84,54.19535329,0.5419535329,0.4580464670999999,549.7285823138943,0.0276330545107865,1014.3463395695384
1668561480.0,16811.21,52.81999424,0.5281999424,0.4718000576,535.7392912386637,0.0284651951523721,1014.2736646361734
1668561540.0,16816.37,56.12175672,0.5612175672,0.4387824327999999,569.3106304068199,0.0264688464059924,1014.4205450431592
1668561600.0,16818.4,56.88277555,0.5688277555,0.4311722445,577.0611258854047,0.0260080121126835,1014.4742768013624
1668561660.0,16815.82,54.6369293,0.546369293,0.4536307069999999,554.2409316363348,0.0273650791037115,1014.4071761301102
1668561720.0,16795.19,42.11704697,0.4211704697,0.5788295303,427.00057859455046,0.0349410787227562,1013.8426345481992
1668561780.0,16812.77,52.69427737,0.5269427737,0.4730572263,534.5607320064772,0.0285435515209966,1014.4568987121444
1668561840.0,16816.9,54.91360285,0.5491360285,0.4508639715,557.1395672713271,0.0272009238509236,1014.574783579925
1668561901.0,16819.74,56.31959866,0.5631959865999999,0.4368040134000001,571.4479534590276,0.0263502337577532,1014.6520342036608
1668561960.0,16819.48,55.95056656,0.5595056656,0.4404943343999999,567.6997285421924,0.0265730839836124,1014.6451831428824
1668562020.0,16815.35,53.21162041,0.5321162041,0.4678837958999999,539.8507452921016,0.0282292483364263,1014.5354363060292
1668562080.0,16834.15,62.32831383,0.6232831383,0.3767168616999999,632.6736131698863,0.0227152860705688,1015.0661461747524
1668562140.0,16815.05,51.5096031,0.515096031,0.484903969,522.6330625214492,0.0292594563613759,1014.632284210804
1668562200.0,16814.86,51.40217816,0.5140217816,0.4859782184,521.540236799316,0.0293244480248291,1014.6267249140944
1668562260.0,16818.71,53.57214938,0.5357214938,0.4642785062,543.6178272082178,0.0280117676582075,1014.7396240389894
1668562320.0,16781.15,35.57772704,0.3557772704,0.6442227296,360.6469725164302,0.0389151237864697,1013.6875020457468
