Time,Price,RSI,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1668675787.0,0.045341,55.68828539,0.5568828538999999,0.4431171461000001,574.3084790935682,10078.80035495396,1031.2913659875358
1668675848.0,0.045341,55.68828539,0.5568828538999999,0.4431171461000001,574.3084790935682,10078.80035495396,1031.2913659875358
1668675908.0,0.045341,55.68828539,0.5568828538999999,0.4431171461000001,574.3084790935682,10078.80035495396,1031.2913659875358
1668675968.0,0.045341,55.68828539,0.5568828538999999,0.4431171461000001,574.3084790935682,10078.80035495396,1031.2913659875358
1668676028.0,0.045341,55.68828539,0.5568828538999999,0.4431171461000001,574.3084790935682,10078.80035495396,1031.2913659875358
1668676089.0,0.045341,55.68828539,0.5568828538999999,0.4431171461000001,574.3084790935682,10078.80035495396,1031.2913659875358
1668676149.0,0.045242,48.39239888,0.4839239888,0.5160760112,498.5837714899502,11752.57047129758,1030.2935647523952
1668676209.0,0.045242,48.39239888,0.4839239888,0.5160760112,498.5837714899503,11752.57047129758,1030.2935647523957
1668676270.0,0.045242,48.39239888,0.4839239888,0.5160760112,498.5837714899503,11752.57047129758,1030.2935647523957
1668676330.0,0.045242,48.39239888,0.4839239888,0.5160760112,498.5837714899503,11752.57047129758,1030.2935647523957
1668676390.0,0.04537,56.35427465,0.5635427465,0.4364572535,581.4622188895949,9925.846922705025,1031.7978937727216
1668676451.0,0.04534,54.24207958,0.5424207958,0.4575792042,559.5071150713596,10410.07947273227,1031.5001183650406
1668676511.0,0.04534,54.24207958,0.5424207958,0.4575792042,559.5071150713595,10410.079472732268,1031.5001183650406
1668676571.0,0.045393,57.28785476,0.5728785476,0.4271214524,591.2403663522557,9711.001392832366,1032.0518525770954
1668676632.0,0.045393,57.28785476,0.5728785476,0.4271214524,591.2403663522557,9711.001392832368,1032.0518525770954
1668676692.0,0.045393,57.28785476,0.5728785476,0.4271214524,591.2403663522557,9711.001392832366,1032.0518525770954
1668676752.0,0.04542,58.79265475,0.5879265475,0.4120734525,606.9248351257153,9365.680636041096,1032.3140496147018
1668676813.0,0.045416,58.57644714,0.5857644714,0.4142355286,604.6709492594808,9415.30820928036,1032.2765868921576
