Time,Price,Price Change,Momentum,Momentum Change,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Total Balance
1668394855.1900284,1192.93,0.0,7.44,0.0,1.0,0.0,1000.0,0.0,1000.0
1668394914.9890978,1194.61,1.6799999999998363,8.74,1.2999999999999998,0.0,1.0,0.0,0.83709327730389,1000.0
1668394975.011556,1191.79,-2.8199999999999363,7.77,-0.9700000000000006,1.0,0.0,997.6393969580032,0.0,997.6393969580032
1668395036.2175293,1190.41,-1.3799999999998818,5.44,-2.329999999999999,1.0,0.0,997.6393969580032,0.0,997.6393969580032
1668395095.7934165,1189.85,-0.5600000000001728,4.28,-1.16,1.0,0.0,997.6393969580032,0.0,997.6393969580032
1668395155.951526,1190.19,0.3400000000001455,4.75,0.4699999999999997,0.0,1.0,0.0,0.8382186011964503,997.6393969580032
1668395216.392042,1189.63,-0.5599999999999454,3.88,-0.8700000000000001,1.0,0.0,997.1699945413332,0.0,997.1699945413332
1668395275.8299928,1190.1,0.4699999999997999,3.81,-0.0699999999999998,1.0,0.0,997.1699945413332,0.0,997.1699945413332
1668395335.852149,1190.02,-0.0799999999999272,1.57,-2.24,1.0,0.0,997.1699945413332,0.0,997.1699945413332
1668395397.1559584,1190.82,0.7999999999999545,-3.04,-4.61,1.0,0.0,997.1699945413332,0.0,997.1699945413332
1668395455.8531818,1190.19,-0.6299999999998818,-4.61,-1.5700000000000005,1.0,0.0,997.1699945413332,0.0,997.1699945413332
1668395515.9048486,1190.45,0.2599999999999909,-2.09,2.5200000000000005,0.0,1.0,0.0,0.8376412235216373,997.1699945413332
1668395576.2287135,1190.36,-0.0900000000001455,-1.18,0.91,0.0,1.0,0.0,0.8376412235216373,997.094606831216
1668395635.9401877,1190.18,-0.1799999999998363,0.09,1.27,0.0,1.0,0.0,0.8376412235216373,996.9438314109824
1668395696.1993146,1190.22,0.0399999999999636,0.82,0.73,0.0,1.0,0.0,0.8376412235216373,996.9773370599232
1668395755.9775798,1190.46,0.2400000000000091,0.82,0.0,0.0,1.0,0.0,0.8376412235216373,997.1783709535684
1668395815.8755753,1190.93,0.4700000000000273,1.26,0.44,0.0,1.0,0.0,0.8376412235216373,997.5720623286236
1668395875.843417,1190.94,0.0099999999999909,0.61,-0.65,1.0,0.0,997.5804387408588,0.0,997.5804387408588
1668395935.920875,1190.41,-0.5299999999999727,0.2,-0.41,1.0,0.0,997.5804387408588,0.0,997.5804387408588
1668395995.9514875,1187.94,-2.470000000000028,-2.56,-2.76,1.0,0.0,997.5804387408588,0.0,997.5804387408588
1668396056.0237763,1188.41,0.4700000000000273,-1.67,0.8900000000000001,0.0,1.0,0.0,0.8394244736588036,997.5804387408588
1668396115.8732004,1188.54,0.1299999999998817,-2.24,-0.5700000000000003,1.0,0.0,997.6895639224344,0.0,997.6895639224344
1668396176.0758495,1188.13,-0.4099999999998545,-1.97,0.2700000000000002,0.0,1.0,0.0,0.839714142326542,997.6895639224344
1668396235.8101792,1188.85,0.7199999999997999,-0.94,1.03,0.0,1.0,0.0,0.839714142326542,998.2941581049092
