,time,open,close,macd,mom,rsi
0,1.0,2.0,3.0,4.0,5.0,6.0
1,1666567041.3751335,19579.9,19579.9,-4.22092934,-3.9,42.00307678
2,1666567057.0423677,19579.9,19579.9,-4.22092934,-3.9,42.00307678
3,1666567067.0989387,19579.9,19583.19,-3.9584792,-0.61,44.04458072
