Time,Price 1m,Change 1m,Change 5m,Change 30m,Change 4h,Rate 1m,Rate 5m,Rate 30m,Rate 4h,Difference 5m,Difference 30m,Difference 4h
1668611912.0,1210.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668611954.0,1210.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612014.0,1207.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612074.0,1208.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612134.0,1207.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612195.0,1205.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612255.0,1206.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612314.0,1207.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612374.0,1207.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612434.0,1206.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612494.0,1206.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612557.0,1206.01,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612615.0,1208.18,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612675.0,1208.12,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612734.0,1207.46,-0.66,0.15,0.12,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612795.0,1208.35,0.89,0.28,0.09,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612855.0,1208.63,0.28,0.43,0.02,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612915.0,1208.92,0.29,0.53,0.04,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612974.0,1208.33,-0.59,0.15,0.04,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668613034.0,1208.5,0.17,0.04,0.11,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668613155.0,1209.45,0.95,0.21,0.17,0.95,0.0079,0.0,0.0,0.0,0.0,0.0,0.0
1668613215.0,1209.08,-0.37,0.22,0.13,-0.37,-0.0062,0.0,0.0,0.0,0.0,0.0,0.0
1668613274.0,1208.57,-0.51,0.09,0.04,-0.51,-0.0086,0.0,0.0,0.0,0.0,0.0,0.0
1668613334.0,1207.13,-1.44,-0.07,-0.04,-1.44,-0.024,-0.0,-0.0,-0.02,0.0,0.0,0.0
1668613395.0,1206.65,-0.48,-0.24,-0.03,-0.48,-0.0079,-0.0,-0.0,-0.01,0.0,0.0,0.0
1668613455.0,1205.61,-1.04,-0.37,-0.06,-1.04,-0.0173,-0.01,-0.0,-0.02,0.0,0.0,0.0
1668613515.0,1204.0,-1.61,-0.77,-0.07,-1.61,-0.0268,-0.01,-0.0,-0.03,0.0,0.0,0.0
1668613575.0,1205.21,1.21,-1.02,-0.16,1.21,0.0202,-0.02,-0.0,0.02,0.0,0.0,0.0
1668613637.0,1201.25,-3.96,-0.67,-0.16,-3.96,-0.0639,-0.01,-0.0,-0.06,-4.47,-6.56,0.0
1668613695.0,1194.36,-6.89,-1.18,-0.36,-6.89,-0.1188,-0.02,-0.01,-0.12,-10.18,-13.09,0.0
1668613755.0,1189.22,-5.14,-2.45,-0.57,-5.14,-0.0857,-0.04,-0.01,-0.09,-12.87,-17.66,0.0
1668613815.0,1191.7,2.48,-3.28,-0.71,2.48,0.0413,-0.05,-0.01,0.04,-7.11,-14.47,0.0
1668613875.0,1193.66,1.96,-2.46,-0.62,1.96,0.0327,-0.04,-0.01,0.03,-2.69,-11.89,0.0
1668613935.0,1193.97,0.31,-2.31,-0.46,0.31,0.0052,-0.04,-0.01,0.01,-0.07,-11.12,0.0
1668613995.0,1192.21,-1.76,-1.46,-0.47,-1.76,-0.0293,-0.02,-0.01,-0.03,-0.37,-12.41,0.0
1668614055.0,1193.49,1.28,-0.43,-0.5,1.28,0.0213,-0.01,-0.01,0.02,1.34,-10.63,0.0
1668614115.0,1193.69,0.2,0.86,-0.41,0.2,0.0033,0.01,-0.01,0.0,0.68,-10.02,0.0
1668614175.0,1191.2,-2.49,0.39,-0.41,-2.49,-0.0415,0.01,-0.01,-0.04,-2.2,-12.1,0.0
1668614235.0,1193.31,2.11,-0.49,-0.55,2.11,0.0352,-0.01,-0.01,0.04,0.4,-9.44,0.0
1668614295.0,1194.72,1.41,-0.13,-0.47,1.41,1.41,-0.13,-0.47,1.41,1.94,-7.56,0.0
1668614355.0,1192.4,-2.32,0.5,-0.37,-2.32,-2.32,0.5,-0.37,-2.32,-0.88,-9.51,0.0
1668614415.0,1192.28,-0.12,-0.22,-0.46,-0.12,-0.12,-0.22,-0.46,-0.12,-0.78,-9.17,0.0
1668614475.0,1190.67,-1.61,-0.28,-0.46,-1.61,-1.61,-0.28,-0.46,-1.61,-2.11,-10.32,0.0
1668614535.0,1189.37,-1.3,-0.1,-0.59,-1.3,-1.3,-0.1,-0.59,-1.3,-3.31,-11.03,0.0
1668614595.0,1188.7,-0.67,-0.79,-0.62,-0.67,-0.67,-0.79,-0.62,-0.67,-3.19,-11.08,0.0
1668614655.0,1193.01,4.31,-1.21,-0.63,4.31,4.31,-1.21,-0.63,4.31,2.33,-6.14,0.0
1668614715.0,1195.12,2.11,0.13,-0.51,2.11,2.11,0.13,-0.51,2.11,4.31,-3.52,0.0
1668614775.0,1195.36,0.24,0.56,-0.45,0.24,0.24,0.56,-0.45,0.24,3.99,-2.83,0.0
1668614835.0,1194.98,-0.38,0.94,-0.45,-0.38,-0.38,0.94,-0.45,-0.38,2.67,-2.76,0.0
1668614895.0,1194.33,-0.65,1.12,-0.44,-0.65,-0.65,1.12,-0.44,-0.65,0.9,-2.97,0.0
1668614955.0,1193.81,-0.52,1.13,-0.48,-0.52,-0.52,1.13,-0.48,-0.52,-0.75,-3.01,0.0
1668615015.0,1195.49,1.68,0.16,-0.52,1.68,1.68,0.16,-0.52,1.68,0.77,-0.81,0.0
1668615075.0,1196.37,0.88,0.07,-0.45,0.88,0.88,0.07,-0.45,0.88,1.58,0.52,0.0
1668615135.0,1196.17,-0.2,0.21,-0.41,-0.2,-0.2,0.21,-0.41,-0.2,1.17,0.73,0.0
1668615195.0,1198.02,1.85,0.23,-0.36,1.85,1.85,0.23,-0.36,1.85,2.79,2.94,0.0
1668615255.0,1199.19,1.17,0.74,-0.29,1.17,1.17,0.74,-0.29,1.17,3.22,4.4,0.0
1668615315.0,1197.88,-1.31,1.08,-0.21,-1.31,-1.31,1.08,-0.21,-1.31,0.83,3.3,0.0
1668615375.0,1201.17,3.29,0.48,-0.21,3.29,3.29,0.48,-0.21,3.29,3.64,6.8,0.0
1668615435.0,1199.0,-2.17,0.96,-0.13,-2.17,-2.17,0.96,-0.13,-2.17,0.51,4.76,0.0
1668615495.0,1198.0,-1.0,0.56,-0.08,12.24,-1.0,0.56,-0.08,12.24,-1.05,3.84,-13.24
1668615555.0,1198.92,0.92,0.0,0.12,-0.08,0.92,0.0,0.12,-0.08,-0.13,4.64,-12.24
1668615615.0,1200.45,1.53,-0.06,0.33,-0.09,1.53,-0.06,0.33,-0.09,1.46,5.84,-10.62
1668615675.0,1199.29,-1.16,0.52,0.29,-0.08,-1.16,0.52,0.29,-0.08,-0.22,4.39,-11.7
1668615735.0,1199.18,-0.11,-0.38,0.19,-0.08,-0.11,-0.38,0.19,-0.08,0.05,4.09,-11.73
1668615795.0,1200.68,1.5,0.04,0.17,-0.09,1.5,0.04,0.17,-0.09,1.51,5.42,-10.14
1668615855.0,1199.49,-1.19,0.53,0.28,-0.09,-1.19,0.53,0.28,-0.09,-0.21,3.95,-11.24
1668615914.0,1200.56,1.07,0.12,0.2,-0.09,1.0881,0.12,0.2,-0.09,0.74,4.82,-10.08
1668615975.0,1199.37,-1.19,0.02,0.23,-0.08,-1.1705,0.02,0.23,-0.08,-0.47,3.4,-11.19
1668616035.0,1198.68,-0.69,0.02,0.27,-0.09,-0.69,0.02,0.27,-0.09,-1.18,2.44,-11.79
1668616095.0,1198.89,0.21,-0.1,0.18,-0.09,0.21,-0.1,0.18,-0.09,-0.87,2.47,-11.49
1668616155.0,1200.09,1.2,-0.36,0.14,-0.09,1.2,-0.36,0.14,-0.09,0.69,3.53,-10.2
1668616216.0,1199.34,-0.75,0.12,0.26,-0.09,-0.7377,0.12,0.26,-0.09,-0.18,2.52,-10.86
1668616275.0,1198.23,-1.11,-0.25,0.23,-0.09,-1.1288,-0.25,0.23,-0.09,-1.04,1.18,-11.88
1668616335.0,1199.51,1.28,-0.22,0.25,-0.08,1.28,-0.22,0.25,-0.08,0.46,2.21,-10.52
1668616395.0,1203.28,3.77,0.16,0.34,-0.08,3.77,0.16,0.34,-0.08,4.07,5.64,-6.67
1668616455.0,1204.36,1.08,0.88,0.49,-0.07,1.08,0.88,0.49,-0.07,4.27,6.23,-5.52
1668616515.0,1203.75,-0.61,0.85,0.38,-0.05,-0.61,0.85,0.38,-0.05,2.81,5.24,-6.08
1668616575.0,1203.64,-0.11,0.89,0.28,-0.06,-0.11,0.89,0.28,-0.06,1.81,4.85,-6.13
1668616635.0,1203.35,-0.29,1.08,0.28,-0.06,-0.29,1.08,0.28,-0.06,0.44,4.28,-6.36
1668616695.0,1203.04,-0.31,0.77,0.28,-0.07,-0.31,0.77,0.28,-0.07,-0.64,3.69,-6.6
1668616755.0,1201.75,-1.29,-0.05,0.29,-0.07,-1.29,-0.05,0.29,-0.07,-1.88,2.11,-7.82
1668616815.0,1203.99,2.24,-0.52,0.26,-0.07,2.24,-0.52,0.26,-0.07,0.88,4.09,-5.51
1668616875.0,1208.67,4.68,0.04,0.29,-0.07,4.68,0.04,0.29,-0.07,5.52,8.48,-0.76
1668616935.0,1211.06,2.39,1.01,0.41,-0.05,2.39,1.01,0.41,-0.05,6.9,10.46,1.68
1668616995.0,1208.97,-2.09,1.54,0.49,-0.03,-2.09,1.54,0.49,-0.03,3.27,7.88,-0.38
1668617055.0,1209.3,0.33,1.19,0.37,-0.03,0.33,1.19,0.37,-0.03,2.41,7.84,-0.02
1668617115.0,1210.35,1.05,1.51,0.34,-0.04,1.05,1.51,0.34,-0.04,1.95,8.55,1.07
1668617175.0,1209.35,-1.0,1.27,0.41,-0.04,-1.0,1.27,0.41,-0.04,-0.32,7.14,0.11
1668617235.0,1209.99,0.64,0.14,0.27,-0.05,0.64,0.14,0.27,-0.05,0.18,7.51,0.8
1668617295.0,1211.77,1.78,-0.22,0.37,-0.05,1.78,-0.22,0.37,-0.05,2.18,8.92,2.63
1668617355.0,1213.05,1.28,0.56,0.46,-0.05,1.28,0.56,0.46,-0.05,2.9,9.74,3.96
1668617415.0,1213.61,0.56,0.75,0.47,-0.04,0.56,0.75,0.47,-0.04,2.71,9.83,4.56
1668617475.0,1213.5,-0.11,0.65,0.44,-0.03,-0.11,0.65,0.44,-0.03,1.95,9.28,4.48
1668617535.0,1211.61,-1.89,0.83,0.47,-0.05,-1.89,0.83,0.47,-0.05,-0.77,6.92,2.64
1668617595.0,1209.83,-1.78,0.33,0.42,-0.05,-1.78,0.33,0.42,-0.05,-2.88,4.72,0.91
1668617655.0,1210.5,0.67,-0.39,0.3,-0.06,0.67,-0.39,0.3,-0.06,-1.82,5.09,1.64
1668617715.0,1211.14,0.64,-0.51,0.37,-0.05,0.64,-0.51,0.37,-0.05,-0.67,5.36,2.33
1668617775.0,1210.85,-0.29,-0.49,0.35,-0.05,-0.29,-0.49,0.35,-0.05,-0.47,4.72,2.09
1668617835.0,1211.08,0.23,-0.53,0.38,-0.05,0.23,-0.53,0.38,-0.05,0.29,4.57,2.37
1668617895.0,1211.65,0.57,-0.11,0.42,-0.04,0.57,-0.11,0.42,-0.04,0.97,4.72,2.98
1668617955.0,1209.63,-2.02,0.36,0.42,-0.04,-2.02,0.36,0.42,-0.04,-1.41,2.28,1.0
1668618015.0,1208.23,-1.4,-0.17,0.32,-0.05,-1.4,-0.17,0.32,-0.05,-2.64,0.56,-0.35
1668618075.0,1208.83,0.6,-0.58,0.3,-0.05,0.6,-0.58,0.3,-0.05,-1.46,0.86,0.3
1668618135.0,1208.61,-0.22,-0.41,0.35,-0.05,-0.22,-0.41,0.35,-0.05,-1.27,0.29,0.13
1668618195.0,1208.01,-0.6,-0.49,0.3,-0.06,-0.6,-0.49,0.3,-0.06,-1.38,-0.61,-0.41
1668618255.0,1208.39,0.38,-0.73,0.16,-0.06,0.38,-0.73,0.16,-0.06,-0.27,-0.39,0.03
1668618315.0,1208.14,-0.25,-0.25,0.14,-0.05,-0.25,-0.25,0.14,-0.05,-0.27,-0.78,-0.17
1668618375.0,1209.71,1.57,-0.01,0.14,-0.06,1.57,-0.01,0.14,-0.06,1.31,0.65,1.46
1668618435.0,1209.51,-0.2,0.17,0.21,-0.05,-0.2,0.17,0.21,-0.05,0.94,0.24,1.31
1668618495.0,1208.81,-0.7,0.18,0.2,-0.03,-0.7,0.18,0.2,-0.03,0.06,-0.66,0.64
1668618555.0,1210.61,1.8,0.16,0.19,-0.02,1.8,0.16,0.19,-0.02,1.7,0.95,2.46
1668618615.0,1210.22,-0.39,0.45,0.3,-0.03,-0.39,0.45,0.3,-0.03,0.86,0.26,2.1
1668618675.0,1209.64,-0.58,0.41,0.21,-0.01,-0.58,0.41,0.21,-0.01,-0.13,-0.53,1.53
1668618735.0,1209.43,-0.21,-0.01,0.03,-0.01,-0.21,-0.01,0.03,-0.01,-0.33,-0.77,1.33
1668618795.0,1209.62,0.19,-0.02,-0.06,-0.01,0.19,-0.02,-0.06,-0.01,-0.12,-0.52,1.53
1668618855.0,1209.41,-0.21,0.16,0.03,-0.01,-0.21,0.16,0.03,-0.01,-0.49,-0.76,1.33
1668618915.0,1209.92,0.51,-0.24,0.0,-0.02,0.51,-0.24,0.0,-0.02,0.26,-0.25,1.86
1668618975.0,1208.36,-1.56,-0.06,-0.01,-0.03,-1.56,-0.06,-0.01,-0.03,-1.24,-1.8,0.33
1668619035.0,1210.59,2.23,-0.25,-0.04,-0.04,2.23,-0.25,-0.04,-0.04,1.24,0.47,2.6
1668619095.0,1210.24,-0.35,0.23,0.02,-0.02,-0.35,0.23,0.02,-0.02,0.66,0.1,2.27
1668619155.0,1213.01,2.77,0.12,-0.05,-0.02,2.77,0.12,-0.05,-0.02,3.31,2.92,5.06
1668619215.0,1211.59,-1.42,0.72,0.0,-0.02,-1.42,0.72,0.0,-0.02,1.17,1.5,3.66
1668619275.0,1211.2,-0.39,0.34,-0.07,-0.03,-0.39,0.34,-0.07,-0.03,0.44,1.18,3.3
1668619335.0,1209.56,-1.64,0.57,-0.07,-0.02,-1.64,0.57,-0.07,-0.02,-1.77,-0.39,1.68
1668619395.0,1209.0,-0.56,-0.21,-0.07,-0.04,-0.56,-0.21,-0.07,-0.04,-2.12,-0.88,1.16
1668619455.0,1209.6,0.6,-0.25,-0.03,-0.04,0.6,-0.25,-0.03,-0.04,-1.27,-0.25,1.8
1668619515.0,1210.51,0.91,-0.68,-0.03,-0.03,0.91,-0.68,-0.03,-0.03,0.32,0.69,2.74
1668619575.0,1209.56,-0.95,-0.22,-0.02,-0.03,-0.95,-0.22,-0.02,-0.03,-0.41,-0.24,1.82
1668619635.0,1208.86,-0.7,-0.32,-0.04,-0.04,-0.7,-0.32,-0.04,-0.04,-0.79,-0.9,1.16
1668619695.0,1208.7,-0.16,-0.14,-0.08,-0.04,-0.16,-0.14,-0.08,-0.04,-0.81,-0.98,1.04
1668619755.0,1209.04,0.34,-0.06,-0.1,-0.05,0.34,-0.06,-0.1,-0.05,-0.41,-0.54,1.43
1668619815.0,1208.79,-0.25,-0.12,-0.02,-0.06,-0.25,-0.12,-0.02,-0.06,-0.54,-0.77,1.24
1668619875.0,1209.36,0.57,-0.34,0.02,-0.04,0.57,-0.34,0.02,-0.04,0.37,-0.22,1.85
1668620475.0,1213.14,3.78,-0.04,0.02,-0.05,0.378,-0.0,0.0,-0.0,4.19,3.54,5.68
1668620535.0,1212.88,-0.26,0.86,0.15,-0.03,-0.26,0.86,0.15,-0.03,3.07,3.13,5.45
1668620595.0,1214.19,1.31,0.83,0.16,-0.03,1.31,0.83,0.16,-0.03,3.55,4.28,6.79
1668620655.0,1215.6,1.41,1.03,0.2,-0.01,1.41,1.03,0.2,-0.01,3.93,5.49,8.21
1668620715.0,1216.59,0.99,1.36,0.25,-0.01,0.99,1.36,0.25,-0.01,3.56,6.23,9.21
1668620775.0,1218.12,1.53,1.45,0.22,-0.06,1.53,1.45,0.22,-0.06,3.64,7.54,10.8
1668620835.0,1217.81,-0.31,1.0,0.29,-0.04,-0.31,1.0,0.29,-0.04,2.33,6.94,10.53
1668620899.0,1217.68,-0.13,0.98,0.3,-0.03,-0.1219,0.92,0.28,-0.03,1.22,6.51,10.43
1668620973.0,1217.21,-0.47,0.7,0.24,-0.02,-0.3811,0.57,0.19,-0.02,0.05,5.8,9.98
1668621016.0,1217.37,0.16,0.32,0.23,-0.01,0.2233,0.45,0.32,-0.01,-0.11,5.73,10.15
1668621088.0,1216.78,-0.59,0.16,0.26,0.0,-0.4917,0.13,0.22,0.0,-0.86,4.88,9.56
1668621138.0,1216.92,0.14,-0.27,0.24,0.0,0.168,-0.32,0.29,0.0,-0.45,4.78,9.7
1668621197.0,1214.9,-2.02,-0.18,0.25,-0.01,-2.0542,-0.18,0.25,-0.01,-2.29,2.51,7.69
1668621258.0,1214.24,-0.66,-0.55,0.18,-0.01,-0.6492,-0.54,0.18,-0.01,-2.4,1.67,7.04
1668621318.0,1215.41,1.17,-0.6,0.14,-0.02,1.17,-0.6,0.14,-0.02,-0.63,2.7,8.23
1668621681.0,1215.16,-0.25,-0.39,0.24,-0.02,-0.0413,-0.06,0.04,-0.0,-0.49,2.21,8.0
1668621747.0,1215.45,0.29,-0.32,0.15,-0.01,0.2636,-0.29,0.14,-0.01,0.12,2.35,8.3
1668621801.0,1216.02,0.57,-0.3,0.17,-0.01,0.6333,-0.33,0.19,-0.01,0.99,2.75,8.88
1668621861.0,1215.94,-0.08,0.23,0.1,-0.01,-0.08,0.23,0.1,-0.01,0.68,2.57,8.81
1668621982.0,1214.42,-1.52,0.34,0.15,-0.04,-0.7537,0.17,0.07,-0.02,-1.18,0.9,7.33
1668622042.0,1215.92,1.5,-0.2,0.11,-0.03,1.5,-0.2,0.11,-0.03,0.52,2.29,8.86
1668622102.0,1214.72,-1.2,0.15,0.21,-0.03,-1.2,0.15,0.21,-0.03,-0.83,0.88,7.69
1668622164.0,1213.93,-0.79,-0.15,0.19,-0.01,-0.7645,-0.15,0.18,-0.01,-1.47,-0.1,6.91
1668622223.0,1214.79,0.86,-0.41,0.14,-0.02,0.8746,-0.42,0.14,-0.02,-0.2,0.62,7.79
1668622283.0,1217.76,2.97,-0.23,0.15,0.0,2.97,-0.23,0.15,0.0,3.0,3.44,10.76
1668622343.0,1217.16,-0.6,0.66,0.27,0.02,-0.6,0.66,0.27,0.02,1.74,2.57,10.14
1668622403.0,1217.31,0.15,0.25,0.28,0.01,0.15,0.25,0.28,0.01,1.64,2.44,10.28
1668622464.0,1216.86,-0.45,0.52,0.28,0.01,-0.4426,0.51,0.28,0.01,0.67,1.71,9.82
1668622525.0,1218.11,1.25,0.59,0.26,0.01,1.2295,0.58,0.26,0.01,1.33,2.7,11.06
1668622706.0,1216.54,-1.57,0.66,0.31,0.01,-0.5204,0.22,0.1,0.0,-0.9,0.82,9.48
1668622765.0,1216.23,-0.31,-0.24,0.24,0.02,-0.3153,-0.24,0.24,0.02,-0.97,0.27,9.15
1668623021.0,1214.84,-1.39,-0.19,0.11,0.01,-0.3258,-0.04,0.03,0.0,-2.17,-1.23,7.75
1668623064.0,1214.77,-0.07,-0.49,0.06,0.0,-0.0977,-0.68,0.08,0.0,-1.75,-1.36,7.68
1668623124.0,1214.25,-0.52,-0.42,0.02,0.01,-0.52,-0.42,0.02,0.01,-1.85,-1.9,7.15
1668623184.0,1215.0,0.75,-0.77,-0.04,0.0,0.75,-0.77,-0.04,0.0,-0.33,-1.11,7.9
1668623244.0,1215.46,0.46,-0.31,-0.06,0.0,0.46,-0.31,-0.06,0.0,0.44,-0.59,8.36
1668623304.0,1215.82,0.36,-0.16,-0.08,0.01,0.36,-0.16,-0.08,0.01,0.96,-0.15,8.71
1668623364.0,1215.8,-0.02,0.2,-0.07,0.01,-0.02,0.2,-0.07,0.01,0.74,-0.1,8.68
1668623424.0,1215.46,-0.34,0.21,-0.06,0.02,-0.34,0.21,-0.06,0.02,0.19,-0.38,8.32
1668623484.0,1214.82,-0.64,0.24,-0.06,0.01,-0.64,0.24,-0.06,0.01,-0.69,-0.96,7.67
1668623544.0,1214.83,0.01,-0.04,-0.09,0.05,0.01,-0.04,-0.09,0.05,-0.64,-0.86,7.63
1668623604.0,1213.82,-1.01,-0.12,-0.06,0.05,-1.01,-0.12,-0.06,0.05,-1.53,-1.81,6.57
1668623665.0,1212.66,-1.16,-0.4,-0.11,0.03,-1.141,-0.39,-0.11,0.03,-2.29,-2.86,5.38
1668623724.0,1212.71,0.05,-0.63,-0.07,0.02,0.0508,-0.64,-0.07,0.02,-1.61,-2.74,5.41
1668623784.0,1213.9,1.19,-0.55,-0.05,0.05,1.19,-0.55,-0.05,0.05,0.13,-1.5,6.55
1668623844.0,1213.05,-0.85,-0.19,-0.05,0.03,-0.85,-0.19,-0.05,0.03,-0.53,-2.3,5.67
1668623904.0,1211.98,-1.07,-0.35,-0.07,0.04,-1.07,-0.35,-0.07,0.04,-1.25,-3.3,4.56
1668623964.0,1210.51,-1.47,-0.37,-0.12,0.04,-1.47,-0.37,-0.12,0.04,-2.35,-4.65,3.05
1668624024.0,1211.28,0.77,-0.43,-0.18,0.02,0.77,-0.43,-0.18,0.02,-1.15,-3.7,3.8
1668624084.0,1210.73,-0.55,-0.29,-0.16,0.02,-0.55,-0.29,-0.16,0.02,-1.41,-4.09,3.23
1668624145.0,1210.59,-0.14,-0.63,-0.12,0.02,-0.1377,-0.62,-0.12,0.02,-0.92,-4.11,3.07
1668624204.0,1210.84,0.25,-0.49,-0.18,0.01,0.2542,-0.5,-0.18,0.01,-0.18,-3.68,3.31
1668624264.0,1210.82,-0.02,-0.23,-0.13,0.01,-0.02,-0.23,-0.13,0.01,0.03,-3.57,3.28
1668624324.0,1211.01,0.19,0.06,-0.1,0.02,0.19,0.06,-0.1,0.02,0.16,-3.28,3.45
1668624385.0,1211.35,0.34,-0.05,-0.13,0.02,0.3344,-0.05,-0.13,0.02,0.55,-2.81,3.77
1668624444.0,1211.87,0.52,0.12,-0.21,0.01,0.5288,0.12,-0.21,0.01,0.95,-2.08,4.28
1668624505.0,1211.19,-0.68,0.26,-0.18,0.01,-0.6689,0.26,-0.18,0.01,0.01,-2.58,3.59
1668624564.0,1210.91,-0.28,0.07,-0.2,0.0,-0.2847,0.07,-0.2,0.0,-0.34,-2.66,3.31
1668624625.0,1210.59,-0.32,0.02,-0.2,0.01,-0.3148,0.02,-0.2,0.01,-0.68,-2.78,2.98
1668624685.0,1209.85,-0.74,-0.09,-0.25,0.01,-0.74,-0.09,-0.25,0.01,-1.33,-3.27,2.23
1668624744.0,1210.92,1.07,-0.3,-0.22,0.0,1.0881,-0.31,-0.22,0.0,0.04,-1.98,3.3
1668624804.0,1211.02,0.1,-0.19,-0.18,0.01,0.1,-0.19,-0.18,0.01,0.33,-1.7,3.39
1668624864.0,1211.77,0.75,-0.03,-0.13,0.01,0.75,-0.03,-0.13,0.01,1.11,-0.82,4.13
1668624924.0,1211.98,0.21,0.17,-0.1,0.01,0.21,0.17,-0.1,0.01,1.15,-0.51,4.33
1668624984.0,1211.49,-0.49,0.28,-0.07,0.02,-0.49,0.28,-0.07,0.02,0.38,-0.93,3.82
1668625044.0,1211.44,-0.05,0.33,-0.12,0.0,-0.05,0.33,-0.12,0.0,0.0,-0.86,3.77
1668625105.0,1210.25,-1.19,0.1,-0.13,0.01,-1.1705,0.1,-0.13,0.01,-1.29,-1.92,2.57
1668625164.0,1211.17,0.92,-0.15,-0.19,0.0,0.9356,-0.15,-0.19,0.0,-0.22,-0.81,3.49
1668625224.0,1211.1,-0.07,-0.12,-0.15,0.01,-0.07,-0.12,-0.15,0.01,-0.17,-0.73,3.41
1668625284.0,1210.52,-0.58,-0.18,-0.15,0.01,-0.58,-0.18,-0.15,0.01,-0.57,-1.16,2.82
1668625344.0,1210.27,-0.25,-0.19,-0.14,0.0,-0.25,-0.19,-0.14,0.0,-0.63,-1.27,2.57
1668625404.0,1209.81,-0.46,-0.24,-0.15,-0.02,-0.46,-0.24,-0.15,-0.02,-0.85,-1.58,2.13
1668625464.0,1209.69,-0.12,-0.09,-0.14,-0.01,-0.12,-0.09,-0.14,-0.01,-0.88,-1.56,2.02
1668625524.0,1210.08,0.39,-0.29,-0.1,-0.02,0.39,-0.29,-0.1,-0.02,-0.2,-1.07,2.43
1668625585.0,1205.77,-4.31,-0.21,-0.08,-0.01,-4.2393,-0.21,-0.08,-0.01,-4.3,-5.3,-1.87
1668625644.0,1204.62,-1.15,-0.95,-0.28,-0.02,-1.1695,-0.97,-0.28,-0.02,-4.5,-6.17,-3.0
1668625704.0,1204.85,0.23,-1.13,-0.28,-0.03,0.23,-1.13,-0.28,-0.03,-3.14,-5.66,-2.74
1668625764.0,1206.33,1.48,-0.99,-0.23,-0.02,1.48,-0.99,-0.23,-0.02,-0.67,-3.95,-1.24
1668625824.0,1205.34,-0.99,-0.67,-0.14,-0.01,-0.99,-0.67,-0.14,-0.01,-0.99,-4.8,-2.22
1668625884.0,1203.9,-1.44,-0.95,-0.2,-0.02,-1.44,-0.95,-0.2,-0.02,-1.48,-6.04,-3.64
1668625944.0,1202.05,-1.85,-0.37,-0.23,-0.03,-1.85,-0.37,-0.23,-0.03,-2.96,-7.66,-5.46
1668626005.0,1200.6,-1.45,-0.52,-0.28,-0.03,-1.4262,-0.51,-0.28,-0.03,-3.89,-8.83,-6.88
1668626065.0,1200.98,0.38,-0.85,-0.34,-0.04,0.38,-0.85,-0.34,-0.04,-2.66,-8.11,-6.46
1668626124.0,1200.7,-0.28,-1.07,-0.33,-0.03,-0.2847,-1.09,-0.34,-0.03,-1.87,-8.06,-6.71
1668626185.0,1201.56,0.86,-0.92,-0.35,-0.03,0.8459,-0.9,-0.34,-0.03,-0.09,-6.85,-5.82
1668626245.0,1202.2,0.64,-0.47,-0.32,-0.01,0.64,-0.47,-0.32,-0.01,1.02,-5.89,-5.17
1668626304.0,1202.21,0.01,0.03,-0.33,-0.01,0.0102,0.03,-0.34,-0.01,1.0,-5.55,-5.15
1668626364.0,1203.24,1.03,0.32,-0.29,-0.01,1.03,0.32,-0.29,-0.01,1.71,-4.23,-4.11
1668626424.0,1203.37,0.13,0.45,-0.26,0.0,0.13,0.45,-0.26,0.0,1.39,-3.84,-3.98
1668626484.0,1204.78,1.41,0.54,-0.24,0.0,1.41,0.54,-0.24,0.0,2.26,-2.19,-2.57
1668626544.0,1205.16,0.38,0.64,-0.17,0.01,0.38,0.64,-0.17,0.01,2.0,-1.64,-2.2
1668626604.0,1205.1,-0.06,0.59,-0.19,0.0,-0.06,0.59,-0.19,0.0,1.35,-1.51,-2.26
1668626664.0,1205.62,0.52,0.58,-0.2,0.0,0.52,0.58,-0.2,0.0,1.29,-0.79,-1.74
