Time,Price 1m,Change 1m,Change 5m,Change 30m,Change 4h,Rate 1m,Rate 5m,Rate 30m,Rate 4h,Difference 5m,Difference 30m,Difference 4h
1668611912.0,16506.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668611954.0,16507.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612014.0,16487.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612074.0,16496.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612134.0,16496.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612194.0,16486.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612254.0,16493.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612314.0,16503.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612374.0,16510.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612434.0,16509.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612494.0,16512.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612557.0,16514.37,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612615.0,16537.28,22.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612675.0,16532.95,-4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612734.0,16526.46,-6.49,4.43,1.31,-6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612795.0,16521.04,-5.42,3.33,1.92,-5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612854.0,16518.59,-2.45,1.8,2.34,-2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612914.0,16531.99,13.4,0.84,1.24,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668612974.0,16532.2,0.21,-1.05,0.64,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668613034.0,16533.73,1.53,-0.15,0.57,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668613155.0,16545.63,7.21,3.48,1.01,7.21,0.1182,0.0,0.0,0.0,0.0,0.0,0.0
1668613214.0,16540.7,-4.93,5.4,1.53,-4.93,-0.0836,0.0,0.0,0.0,0.0,0.0,0.0
1668613274.0,16539.21,-1.49,1.75,1.09,-1.49,-0.0248,0.0,0.0,0.0,0.0,0.0,0.0
1668613334.0,16520.07,-19.14,1.4,0.86,-19.14,-0.319,0.02,0.01,-0.32,0.0,0.0,0.0
1668613394.0,16523.99,3.92,-2.73,-0.09,3.92,0.0653,-0.05,-0.0,0.07,0.0,0.0,0.0
1668613454.0,16520.13,-3.86,-2.89,-0.03,-3.86,-0.0643,-0.05,-0.0,-0.06,0.0,0.0,0.0
1668613514.0,16508.45,-11.68,-5.1,-0.61,-11.68,-0.1947,-0.08,-0.01,-0.19,0.0,0.0,0.0
1668613575.0,16502.44,-6.01,-6.45,-0.57,-6.01,-0.0985,-0.11,-0.01,-0.1,0.0,0.0,0.0
1668613637.0,16490.51,-11.93,-7.35,-0.66,-11.93,-0.1924,-0.12,-0.01,-0.19,-24.51,-26.51,0.0
1668613694.0,16446.69,-43.82,-5.92,-0.76,-43.82,-0.7688,-0.1,-0.01,-0.77,-62.41,-69.57,0.0
1668613754.0,16400.79,-45.9,-15.46,-2.0,-45.9,-0.765,-0.26,-0.03,-0.76,-92.85,-113.47,0.0
1668613815.0,16413.16,12.37,-23.86,-3.55,12.37,0.2028,-0.39,-0.06,0.2,-56.62,-97.55,0.0
1668613875.0,16438.08,24.92,-19.06,-2.48,24.92,0.4153,-0.32,-0.04,0.42,-12.64,-70.15,0.0
1668613934.0,16448.22,10.14,-12.87,-1.94,10.14,0.1719,-0.22,-0.03,0.17,10.37,-58.07,0.0
1668613995.0,16420.51,-27.71,-8.46,-1.6,-27.71,-0.4543,-0.14,-0.03,-0.45,-8.88,-84.18,0.0
1668614055.0,16421.74,1.23,-5.24,-2.18,1.23,0.0205,-0.09,-0.04,0.02,-2.41,-80.77,0.0
1668614114.0,16443.24,21.5,4.19,-2.4,21.5,0.3644,0.07,-0.04,0.36,14.9,-56.87,0.0
1668614174.0,16428.19,-15.05,6.02,-2.0,-15.05,-0.2508,0.1,-0.03,-0.25,-6.17,-69.92,0.0
1668614234.0,16450.99,22.8,-1.98,-2.76,22.8,0.38,-0.03,-0.05,0.38,18.61,-44.36,0.0
1668614294.0,16458.98,7.99,0.55,-1.96,7.99,7.99,0.55,-1.96,7.99,26.05,-34.41,0.0
1668614355.0,16443.61,-15.37,7.7,-1.77,-15.37,-15.118,7.57,-1.74,-15.12,2.98,-48.01,0.0
1668614414.0,16431.7,-11.91,4.37,-2.35,-11.91,-12.1119,4.44,-2.39,-12.11,-13.3,-57.57,0.0
1668614475.0,16432.56,0.86,-2.31,-3.52,0.86,0.8459,-2.27,-3.46,0.85,-10.13,-53.19,0.0
1668614534.0,16418.67,-13.89,0.88,-3.35,-13.89,-14.1254,0.89,-3.41,-14.13,-24.9,-63.73,0.0
1668614595.0,16411.96,-6.71,-6.47,-3.59,-6.71,-6.6,-6.36,-3.53,-6.6,-25.14,-66.85,0.0
1668614655.0,16439.61,27.65,-9.4,-3.64,27.65,27.65,-9.4,-3.64,27.65,11.91,-35.56,0.0
1668614715.0,16453.4,13.79,-0.8,-2.63,13.79,13.79,-0.8,-2.63,13.79,26.5,-19.14,0.0
1668614774.0,16454.25,0.85,4.34,-2.62,0.85,0.8644,4.41,-2.66,0.86,23.01,-15.67,0.0
1668614835.0,16451.38,-2.87,4.34,-2.6,-2.87,-2.823,4.27,-2.56,-2.82,15.8,-15.94,0.0
1668614895.0,16443.69,-7.69,6.54,-2.74,-7.69,-7.69,6.54,-2.74,-7.69,1.57,-20.89,0.0
1668614955.0,16436.69,-7.0,6.35,-3.16,-7.0,-7.0,6.35,-3.16,-7.0,-11.78,-24.73,0.0
1668615015.0,16457.06,20.37,-0.59,-3.63,20.37,20.37,-0.59,-3.63,20.37,9.18,-0.73,0.0
1668615075.0,16463.37,6.31,0.73,-2.79,87.32,6.31,0.73,-2.79,87.32,14.76,8.37,-81.01
1668615135.0,16458.98,-4.39,1.83,-2.53,-0.75,-4.39,1.83,-2.53,-0.75,8.54,6.51,-84.65
1668615195.0,16467.03,8.05,1.52,-2.04,-0.84,8.05,1.52,-2.04,-0.84,15.07,16.6,-75.76
1668615255.0,16476.65,9.62,4.67,-1.89,-0.73,9.62,4.67,-1.89,-0.73,20.02,28.11,-65.41
1668615315.0,16480.06,3.41,7.99,-1.45,-0.67,3.41,7.99,-1.45,-0.67,15.44,32.97,-61.33
1668615375.0,16478.14,-1.92,4.6,-0.95,-0.74,-1.92,4.6,-0.95,-0.74,8.92,32.0,-62.51
1668615435.0,16462.96,-15.18,2.95,-0.81,-0.78,-15.18,2.95,-0.81,-0.78,-9.21,17.63,-76.91
1668615495.0,16456.41,-6.55,0.8,-0.92,-0.81,-6.55,0.8,-0.92,-0.81,-16.56,12.0,-82.65
1668615555.0,16461.53,5.12,-2.13,0.33,-0.83,5.12,-2.13,0.33,-0.83,-9.31,16.79,-76.7
1668615615.0,16480.47,18.94,-3.02,2.02,-0.85,18.94,-3.02,2.02,-0.85,12.65,33.71,-56.91
1668615675.0,16465.71,-14.76,0.08,2.24,-0.76,-14.76,0.08,2.24,-0.76,-2.19,16.71,-70.91
1668615734.0,16466.37,0.66,-2.48,0.93,-0.83,0.6712,-2.52,0.95,-0.84,0.95,16.44,-69.42
1668615795.0,16482.55,16.18,0.68,0.6,-0.8,15.9148,0.67,0.59,-0.79,16.45,32.02,-52.44
1668615855.0,16460.0,-22.55,5.23,2.07,-0.76,-22.55,5.23,2.07,-0.76,-11.33,7.4,-74.23
1668615914.0,16465.95,5.95,-0.31,1.27,-0.77,6.0508,-0.32,1.29,-0.78,-5.07,12.08,-67.51
1668615975.0,16453.52,-12.43,-2.9,0.76,-0.75,-12.2262,-2.85,0.75,-0.74,-14.6,-1.11,-79.19
1668616035.0,16446.27,-7.25,-2.44,0.85,-0.77,-7.25,-2.44,0.85,-0.77,-19.41,-9.21,-85.67
1668616095.0,16452.87,6.6,-4.02,-0.16,-0.66,6.6,-4.02,-0.16,-0.66,-8.79,-2.45,-78.41
1668616155.0,16465.96,13.09,-5.94,-0.21,-0.59,13.09,-5.94,-0.21,-0.59,10.24,10.85,-64.73
1668616216.0,16459.33,-6.63,1.19,0.75,-0.6,-6.5213,1.17,0.74,-0.59,2.42,3.47,-70.76
1668616275.0,16443.7,-15.63,-1.32,0.92,-0.64,-15.8949,-1.34,0.94,-0.65,-11.89,-13.08,-85.75
1668616335.0,16455.93,12.23,-1.96,0.37,-0.66,12.23,-1.96,0.37,-0.66,2.3,-1.22,-72.86
1668616395.0,16475.61,19.68,1.93,1.24,-0.69,19.68,1.93,1.24,-0.69,20.05,17.22,-52.49
1668616455.0,16486.29,10.68,4.55,2.13,-0.63,10.68,4.55,2.13,-0.63,26.18,25.77,-41.18
1668616515.0,16476.93,-9.36,4.06,1.55,-0.51,-9.36,4.06,1.55,-0.51,12.76,14.86,-50.03
1668616575.0,16469.09,-7.84,3.52,0.79,-0.5,-7.84,3.52,0.79,-0.5,1.4,6.23,-57.37
1668616635.0,16474.66,5.57,5.08,0.49,-0.56,5.57,5.08,0.49,-0.56,1.89,11.31,-51.24
1668616695.0,16466.73,-7.93,3.75,0.78,-0.55,-7.93,3.75,0.78,-0.55,-9.79,2.6,-58.62
1668616755.0,16450.62,-16.11,-1.78,0.76,-0.68,-16.11,-1.78,0.76,-0.68,-24.12,-14.27,-74.05
1668616815.0,16471.29,20.67,-7.13,0.47,-0.83,20.67,-7.13,0.47,-0.83,3.68,5.93,-52.55
1668616875.0,16495.11,23.82,-1.13,0.47,-0.79,23.82,-1.13,0.47,-0.79,28.63,29.28,-27.94
1668616935.0,16514.28,19.17,5.2,1.06,-0.67,19.17,5.2,1.06,-0.67,42.6,47.39,-8.1
1668616995.0,16507.73,-6.55,7.93,1.84,-0.58,-6.55,7.93,1.84,-0.58,28.12,39.0,-14.07
1668617055.0,16510.73,3.0,8.2,1.36,-0.66,3.0,8.2,1.36,-0.66,22.92,40.64,-10.41
1668617115.0,16520.83,10.1,12.02,1.14,-0.71,10.1,12.02,1.14,-0.71,21.0,49.6,0.4
1668617175.0,16512.74,-8.09,9.91,1.36,-0.64,-8.09,9.91,1.36,-0.64,3.0,40.15,-7.05
1668617235.0,16511.42,-1.32,3.52,1.15,-0.68,-1.32,3.52,1.15,-0.68,-1.84,37.68,-7.69
1668617295.0,16526.42,15.0,-0.57,1.61,-0.61,15.0,-0.57,1.61,-0.61,13.73,51.07,7.92
1668617355.0,16537.06,10.64,3.74,2.34,-0.58,10.64,3.74,2.34,-0.58,20.63,59.37,19.14
1668617415.0,16540.78,3.72,5.26,2.52,-0.51,3.72,5.26,2.52,-0.51,19.09,60.57,23.37
1668617475.0,16539.08,-1.7,3.99,2.01,-0.4,-1.7,3.99,2.01,-0.4,13.4,56.86,22.07
1668617535.0,16519.63,-19.45,5.27,2.44,-0.45,-19.45,5.27,2.44,-0.45,-11.32,34.97,3.07
1668617595.0,16500.62,-19.01,1.64,1.78,-0.47,-19.01,1.64,1.78,-0.47,-31.97,14.18,-15.47
1668617655.0,16515.58,14.96,-5.16,0.6,-0.57,14.96,-5.16,0.6,-0.57,-11.85,28.54,0.06
1668617715.0,16528.48,12.9,-4.29,1.85,-0.52,12.9,-4.29,1.85,-0.52,5.34,39.59,13.48
1668617775.0,16522.0,-6.48,-2.46,2.09,-0.54,-6.48,-2.46,2.09,-0.54,1.32,31.02,7.54
1668617835.0,16521.78,-0.22,-3.42,2.28,-0.58,-0.22,-3.42,2.28,-0.58,4.52,28.52,7.9
1668617895.0,16516.47,-5.31,0.43,2.52,-0.58,-5.31,0.43,2.52,-0.58,-1.22,20.69,3.17
1668617955.0,16501.24,-15.23,3.17,2.12,-0.59,-15.23,3.17,2.12,-0.59,-19.62,3.34,-11.47
1668618015.0,16500.57,-0.67,-2.87,1.17,-0.47,-0.67,-2.87,1.17,-0.47,-17.42,1.5,-11.67
1668618075.0,16503.14,2.57,-5.58,1.38,-0.23,2.57,-5.58,1.38,-0.23,-9.27,2.69,-8.87
1668618135.0,16512.19,9.05,-3.77,1.98,-0.18,9.05,-3.77,1.98,-0.18,3.55,9.76,0.36
1668618195.0,16504.95,-7.24,-1.92,1.87,-0.22,-7.24,-1.92,1.87,-0.22,-1.77,0.65,-6.66
1668618255.0,16506.72,1.77,-2.3,0.98,-0.15,1.77,-2.3,0.98,-0.15,2.3,1.44,-4.74
1668618315.0,16511.46,4.74,1.09,0.68,-0.2,4.74,1.09,0.68,-0.2,5.95,5.5,0.2
1668618375.0,16519.51,8.05,2.18,1.15,-0.11,8.05,2.18,1.15,-0.11,11.82,12.4,8.36
1668618435.0,16512.26,-7.25,3.28,1.68,-0.16,-7.25,3.28,1.68,-0.16,1.29,3.47,1.27
1668618495.0,16512.9,0.64,0.01,1.26,-0.26,0.64,0.01,1.26,-0.26,1.92,2.85,2.17
1668618555.0,16526.9,14.0,1.59,1.54,-0.38,14.0,1.59,1.54,-0.38,14.33,15.31,16.55
1668618615.0,16523.88,-3.02,4.04,2.54,-0.3,-3.02,4.04,2.54,-0.3,7.27,9.75,13.83
1668618675.0,16523.41,-0.47,2.48,1.75,-0.19,-0.47,2.48,1.75,-0.19,4.32,7.53,13.55
1668618735.0,16520.82,-2.59,0.78,0.95,-0.2,-2.59,0.78,0.95,-0.2,0.95,3.99,11.16
1668618795.0,16518.25,-2.57,1.71,0.21,-0.28,-2.57,1.71,0.21,-0.28,-3.33,1.21,8.87
1668618855.0,16513.7,-4.55,1.07,0.35,-0.29,-4.55,1.07,0.35,-0.29,-8.95,-3.69,4.61
1668618915.0,16517.39,3.69,-2.64,0.1,-0.27,3.69,-2.64,0.1,-0.27,-2.62,-0.1,8.57
1668618975.0,16504.89,-12.5,-1.3,-0.11,-0.33,-12.5,-1.3,-0.11,-0.33,-13.82,-12.49,-3.6
1668619035.0,16519.54,14.65,-3.7,-0.26,-0.4,14.65,-3.7,-0.26,-0.4,4.53,2.42,11.45
1668619095.0,16518.35,-1.19,-0.26,0.27,-0.3,-1.19,-0.26,0.27,-0.3,3.6,0.96,10.56
1668619155.0,16529.82,11.47,0.02,-0.27,-0.31,11.47,0.02,-0.27,-0.31,15.05,12.7,22.34
1668619215.0,16524.76,-5.06,3.23,-0.24,-0.29,-5.06,3.23,-0.24,-0.29,6.76,7.88,17.57
1668619275.0,16522.51,-2.25,1.47,-0.54,-0.35,-2.25,1.47,-0.54,-0.35,3.04,6.17,15.67
1668619335.0,16512.35,-10.16,3.53,-0.55,-0.38,-10.16,3.53,-0.55,-0.38,-10.65,-3.44,5.89
1668619395.0,16519.37,7.02,-1.44,-0.24,-0.46,7.02,-1.44,-0.24,-0.46,-2.19,3.82,13.37
1668619455.0,16520.98,1.61,0.2,0.62,-0.37,1.61,0.2,0.62,-0.37,-0.78,4.81,15.35
1668619515.0,16527.91,6.93,-1.77,0.18,-0.3,6.93,-1.77,0.18,-0.3,7.92,11.56,22.58
1668619575.0,16524.27,-3.64,0.63,-0.02,-0.33,-3.64,0.63,-0.02,-0.33,3.65,7.94,19.27
1668619635.0,16516.85,-7.42,0.36,0.08,-0.36,-7.42,0.36,0.08,-0.36,-4.13,0.44,12.21
1668619695.0,16520.88,4.03,0.9,-0.16,-0.07,4.03,0.9,-0.16,-0.07,-1.0,4.63,16.31
1668619755.0,16523.15,2.27,0.3,0.14,-0.23,2.27,0.3,0.14,-0.23,0.97,6.76,18.81
1668619815.0,16514.75,-8.4,0.43,0.73,-0.67,-8.4,0.43,0.73,-0.67,-7.86,-2.37,11.08
1668619875.0,16521.99,7.24,-2.63,0.48,-0.7,7.24,-2.63,0.48,-0.7,2.01,4.39,19.02
1668619935.0,16530.09,8.1,-0.46,0.62,-0.53,8.1,-0.46,0.62,-0.53,10.57,11.87,27.65
1668619995.0,16531.47,1.38,2.65,0.6,-0.26,1.38,2.65,0.6,-0.26,9.3,12.65,29.29
1668620071.0,16542.74,11.27,2.12,0.88,-0.16,8.8974,1.67,0.69,-0.13,18.45,23.04,40.72
1668620115.0,16530.9,-11.84,3.92,1.21,-0.1,-16.1455,5.35,1.65,-0.14,2.69,9.99,28.98
1668620175.0,16540.79,9.89,3.23,0.64,-0.11,9.89,3.23,0.64,-0.11,9.35,19.24,38.98
1668620242.0,16554.6,13.81,3.76,0.71,-0.15,12.3672,3.37,0.64,-0.13,19.4,32.34,52.94
1668620295.0,16601.66,47.06,4.9,1.41,-0.07,53.2755,5.55,1.6,-0.08,61.56,77.99,100.07
1668620355.0,16566.34,-35.32,14.04,2.96,0.1,-35.32,14.04,2.96,0.1,12.2,39.71,64.65
1668620415.0,16552.69,-13.65,4.72,1.32,-0.1,-13.65,4.72,1.32,-0.1,-6.17,24.74,51.1
1668620475.0,16555.28,2.59,4.36,0.96,-0.09,2.59,4.36,0.96,-0.09,-7.94,26.37,53.78
1668620535.0,16544.89,-10.39,2.89,1.06,-0.09,-10.39,2.89,1.06,-0.09,-21.22,14.92,43.48
1668620595.0,16557.51,12.62,-1.94,0.8,-0.24,12.62,-1.94,0.8,-0.24,-6.66,26.74,56.34
1668620655.0,16574.53,17.02,-8.83,1.31,-0.33,17.02,-8.83,1.31,-0.33,19.19,42.45,73.69
1668620715.0,16571.2,-3.33,1.64,2.03,-0.22,-3.33,1.64,2.03,-0.22,14.22,37.09,70.58
1668620775.0,16587.88,16.68,3.7,1.79,-0.21,16.68,3.7,1.79,-0.21,27.2,51.98,87.47
1668620835.0,16595.61,7.73,6.52,2.77,-0.02,7.73,6.52,2.77,-0.02,28.41,56.94,95.22
1668620899.0,16603.62,8.01,10.15,2.53,0.08,7.5094,9.52,2.37,0.08,26.27,62.42,103.15
1668620973.0,16593.81,-9.81,9.22,2.85,0.15,-7.9541,7.48,2.31,0.12,7.24,49.76,93.19
1668621015.0,16591.01,-2.8,3.85,2.13,0.16,-4.0,5.5,3.04,0.23,0.59,44.83,90.23
1668621088.0,16590.33,-0.68,3.97,2.21,0.13,-0.5589,3.26,1.82,0.11,-4.06,41.94,89.42
1668621138.0,16589.44,-0.89,0.49,2.26,0.2,-1.068,0.59,2.71,0.24,-5.44,38.79,88.33
1668621196.0,16575.75,-13.69,-1.24,2.57,0.28,-14.1621,-1.28,2.66,0.29,-17.89,22.53,74.36
1668621258.0,16566.39,-9.36,-5.57,1.88,0.27,-9.0581,-5.39,1.82,0.26,-21.68,11.29,64.73
1668621318.0,16578.5,12.11,-5.49,1.51,0.26,12.11,-5.49,1.51,0.26,-4.08,21.89,76.58
1668621382.0,16576.28,-2.22,-2.5,1.69,0.31,-2.0813,-2.34,1.58,0.29,-3.8,17.98,74.05
1668621439.0,16584.25,7.97,-2.81,1.73,0.29,8.3895,-2.96,1.82,0.31,6.98,24.22,81.73
1668621499.0,16585.46,1.21,-1.04,2.25,0.25,1.21,-1.04,2.25,0.25,9.23,23.18,82.69
1668621559.0,16580.96,-4.5,1.95,2.15,0.23,-4.5,1.95,2.15,0.23,2.78,16.53,77.96
1668621620.0,16577.97,-2.99,2.91,1.93,0.22,-2.941,2.86,1.9,0.22,-3.12,11.61,74.75
1668621681.0,16580.69,2.72,-0.11,2.1,0.25,2.6754,-0.11,2.07,0.25,-0.29,12.23,77.22
1668621747.0,16589.01,8.32,0.89,1.96,0.27,7.5636,0.81,1.78,0.25,7.14,18.59,85.27
1668621801.0,16595.97,6.96,0.95,1.97,0.31,7.7333,1.06,2.19,0.34,13.15,23.58,91.92
1668621861.0,16594.74,-1.23,2.1,2.15,0.34,-1.23,2.1,2.15,0.34,9.82,20.2,90.35
1668621921.0,16581.86,-12.88,2.76,1.73,0.62,-12.88,2.76,1.73,0.62,-5.82,5.59,76.85
1668621982.0,16585.0,3.14,0.77,1.7,0.57,3.0885,0.76,1.67,0.56,-3.45,7.03,79.42
1668622042.0,16600.45,15.45,0.87,1.47,0.37,15.45,0.87,1.47,0.37,11.13,21.01,94.5
1668622102.0,16595.28,-5.17,2.28,1.53,0.47,-5.17,2.28,1.53,0.47,3.68,14.31,88.86
1668622164.0,16589.38,-5.9,-0.13,-0.21,0.67,-5.7097,-0.13,-0.2,0.65,-2.09,8.62,82.29
1668622223.0,16598.92,9.54,-1.08,0.76,0.53,9.7017,-1.1,0.77,0.54,8.53,17.4,91.3
1668622282.0,16624.02,25.1,3.42,1.55,0.67,25.5254,3.48,1.58,0.68,30.21,40.95,115.73
1668622343.0,16620.16,-3.86,7.8,2.29,0.79,-3.7967,7.67,2.25,0.78,18.55,34.8,111.08
1668622403.0,16615.3,-4.86,3.94,2.51,0.6,-4.86,3.94,2.51,0.6,9.75,27.43,105.62
1668622463.0,16617.51,2.21,4.01,1.92,0.58,2.21,4.01,1.92,0.58,7.95,27.72,107.25
1668622525.0,16636.19,18.68,5.62,1.43,0.58,18.0774,5.44,1.38,0.56,21.01,44.97,125.35
1668622584.0,16619.9,-16.29,7.46,2.17,0.61,-16.5661,7.59,2.21,0.62,-2.74,26.51,108.45
1668622644.0,16618.51,-1.39,-0.83,1.07,0.54,-1.39,-0.83,1.07,0.54,-3.3,24.05,106.52
1668622706.0,16611.7,-6.81,-0.33,0.76,0.56,-6.5903,-0.32,0.74,0.54,-9.78,16.48,99.15
1668622765.0,16609.3,-2.4,-0.72,0.27,0.53,-2.4407,-0.73,0.27,0.54,-11.46,13.81,96.22
1668622824.0,16599.97,-9.33,-1.64,0.52,0.42,-9.4881,-1.67,0.53,0.43,-19.15,3.96,86.47
1668622944.0,16604.51,4.54,-7.24,0.3,0.34,2.27,-3.62,0.15,0.17,-7.37,8.2,90.67
1668623021.0,16596.99,-7.52,-3.08,0.47,0.36,-5.8597,-2.4,0.37,0.28,-11.81,0.21,82.79
1668623064.0,16590.03,-6.96,-4.31,0.25,0.3,-9.7116,-6.01,0.35,0.42,-14.46,-7.0,75.53
1668623124.0,16588.85,-1.18,-4.33,0.48,0.35,-1.18,-4.33,0.48,0.35,-11.31,-8.66,74.0
1668623184.0,16584.4,-4.45,-4.09,0.75,0.35,-4.45,-4.09,0.75,0.35,-11.67,-13.86,69.2
1668623244.0,16591.15,6.75,-3.11,0.19,0.32,6.75,-3.11,0.19,0.32,-1.81,-7.3,75.63
1668623304.0,16587.8,-3.35,-2.68,0.5,0.38,-3.35,-2.68,0.5,0.38,-2.48,-11.15,71.9
1668623364.0,16596.74,8.94,-1.83,0.12,0.31,8.94,-1.83,0.12,0.31,8.29,-2.33,80.53
1668623424.0,16595.6,-1.14,1.34,0.37,0.3,-1.14,1.34,0.37,0.3,5.81,-3.84,79.09
1668623484.0,16587.12,-8.48,1.35,0.49,0.28,-8.48,1.35,0.49,0.28,-4.02,-12.81,70.33
1668623544.0,16581.3,-5.82,0.54,0.31,0.25,-5.82,0.54,0.31,0.25,-10.38,-18.94,64.26
1668623604.0,16576.83,-4.47,-1.97,0.02,0.21,-4.47,-1.97,0.02,0.21,-12.88,-23.43,59.58
1668623665.0,16566.83,-10.0,-2.19,-0.41,0.22,-9.8361,-2.15,-0.4,0.22,-20.69,-33.02,49.36
1668623724.0,16563.57,-3.26,-5.98,-0.97,0.15,-3.3153,-6.08,-0.99,0.15,-17.97,-35.31,45.95
1668623784.0,16572.72,9.15,-6.41,-1.04,0.07,9.15,-6.41,-1.04,0.07,-2.41,-25.12,55.03
1668623844.0,16559.95,-12.77,-2.88,-0.31,0.03,-12.77,-2.88,-0.31,0.03,-12.3,-37.58,42.23
1668623904.0,16555.1,-4.85,-4.27,-0.83,-0.03,-4.85,-4.27,-0.83,-0.03,-12.88,-41.6,37.41
1668623964.0,16539.45,-15.65,-4.35,-1.51,0.08,-15.65,-4.35,-1.51,0.08,-24.18,-55.74,21.68
1668624024.0,16550.55,11.1,-5.47,-1.86,0.06,11.1,-5.47,-1.86,0.06,-7.61,-42.78,32.72
1668624084.0,16545.68,-4.87,-2.61,-1.3,0.06,-4.87,-2.61,-1.3,0.06,-9.87,-46.35,27.79
1668624145.0,16549.0,3.32,-5.4,-1.77,0.01,3.2656,-5.31,-1.74,0.01,-1.15,-41.26,31.1
1668624204.0,16551.16,2.16,-2.19,-2.5,0.14,2.1966,-2.23,-2.54,0.14,3.2,-36.6,33.12
1668624264.0,16552.04,0.88,-0.79,-2.3,0.17,0.88,-0.79,-2.3,0.17,4.87,-33.42,33.83
1668624324.0,16555.46,3.42,2.52,-2.11,0.19,3.42,2.52,-2.11,0.19,5.77,-27.89,37.06
1668624385.0,16557.46,2.0,0.98,-2.07,0.29,1.9672,0.96,-2.04,0.29,6.79,-23.82,38.77
1668624444.0,16554.23,-3.23,2.35,-2.62,0.22,-3.2847,2.39,-2.66,0.22,1.21,-24.43,35.32
1668624504.0,16545.54,-8.69,1.05,-2.19,0.16,-8.69,1.05,-2.19,0.16,-8.53,-30.93,26.47
1668624564.0,16537.96,-7.58,-1.12,-2.44,0.1,-7.58,-1.12,-2.44,0.1,-14.99,-36.07,18.79
1668624625.0,16544.07,6.11,-2.82,-2.45,0.1,6.0098,-2.77,-2.41,0.1,-6.06,-27.51,24.8
1668624685.0,16537.57,-6.5,-2.28,-2.18,0.14,-6.5,-2.28,-2.18,0.14,-10.28,-31.83,18.16
1668624744.0,16543.53,5.96,-3.98,-2.08,0.23,6.061,-4.05,-2.12,0.23,-0.34,-23.79,23.89
1668624804.0,16548.58,5.05,-2.14,-2.03,0.34,5.05,-2.14,-2.03,0.34,6.85,-16.71,28.6
1668624864.0,16558.62,10.04,0.61,-1.61,0.37,10.04,0.61,-1.61,0.37,16.28,-5.06,38.27
1668624924.0,16554.43,-4.19,4.13,-1.05,0.42,-4.19,4.13,-1.05,0.42,7.96,-8.2,33.66
1668624984.0,16548.76,-5.67,2.08,-1.15,0.49,-5.67,2.08,-1.15,0.49,0.21,-12.72,27.5
1668625044.0,16551.36,2.6,2.23,-1.19,0.5,2.6,2.23,-1.19,0.5,0.58,-8.93,29.6
1668625105.0,16540.83,-10.53,1.57,-1.32,0.48,-10.3574,1.54,-1.3,0.47,-11.52,-18.14,18.59
1668625164.0,16550.1,9.27,-1.55,-1.57,0.42,9.4271,-1.58,-1.6,0.43,-0.7,-7.3,27.44
1668625224.0,16549.05,-1.05,-1.7,-1.55,0.37,-1.05,-1.7,-1.55,0.37,-0.05,-6.8,26.02
1668625284.0,16541.31,-7.74,-1.08,-1.56,0.24,-7.74,-1.08,-1.56,0.24,-6.71,-12.98,18.04
1668625344.0,16547.8,6.49,-1.49,-1.52,0.18,6.49,-1.49,-1.52,0.18,1.27,-4.97,24.35
1668625404.0,16543.25,-4.55,-0.71,-1.12,0.22,-4.55,-0.71,-1.12,0.22,-2.57,-8.4,19.58
1668625464.0,16547.56,4.31,0.48,-1.12,0.31,4.31,0.48,-1.12,0.31,1.26,-2.97,23.58
1668625524.0,16544.75,-2.81,-0.51,-0.64,0.41,-2.81,-0.51,-0.64,0.41,-1.04,-5.14,20.36
1668625585.0,16503.68,-41.07,-0.86,-0.63,0.26,-40.3967,-0.85,-0.62,0.26,-41.25,-45.58,-20.97
1668625644.0,16494.45,-9.23,-7.52,-2.3,-0.04,-9.3864,-7.65,-2.34,-0.04,-42.96,-52.51,-30.16
