time,open,close,macd,mom,rsi
1.0,2.0,3.0,4.0,5.0,6.0
1666567041.638876,1367.13,1367.13,0.47018862,1.46,53.31133944
1666567067.249629,1367.13,1367.31,0.4845476,1.64,54.14756109
1666567157.9555087,1366.61,1366.61,0.34944327,0.14,50.40160667
1666567167.926542,1366.61,1366.61,0.34944327,0.14,50.40160667
1666567177.9365804,1366.61,1366.61,0.34944327,0.14,50.40160667
1666567187.9044344,1366.61,1366.85,0.36858857,0.38,51.64646504
1666567197.911801,1366.61,1366.85,0.36858857,0.38,51.64646504
1666567210.3275294,1366.49,1366.49,0.28075367,-1.44,49.75880627
1666567217.897956,1366.49,1366.49,0.28075367,-1.44,49.75880627
1666567227.7809029,1366.49,1366.49,0.28075367,-1.44,49.75880627
1666567237.8374455,1366.49,1366.49,0.28075367,-1.44,49.75880627
1666567252.1740298,1366.49,1366.88,0.31186478,-1.05,51.89665644
1666567262.6444974,1366.49,1366.88,0.31186478,-1.05,51.89665644
1666567267.9285655,1366.49,1366.88,0.31186478,-1.05,51.89665644
1666567277.8974917,1366.16,1366.16,0.18396288,-1.22,47.95892634
1666567287.8461196,1366.16,1366.16,0.18396288,-1.22,47.95892634
1666567298.5082362,1366.16,1366.16,0.18396288,-1.22,47.95892634
1666567308.9466062,1366.16,1365.78,0.15364949,-1.6,45.90000093
1666567318.7404828,1366.16,1365.78,0.15364949,-1.6,45.90000093
1666567336.7637246,1365.03,1365.03,-0.03369749,-1.98,42.33517572
1666567338.5737493,1365.03,1365.03,-0.03369749,-1.98,42.33517572
1666567348.5558753,1365.03,1365.03,-0.03369749,-1.98,42.33517572
1666567358.5463676,1365.03,1365.03,-0.03369749,-1.98,42.33517572
1666567372.1183028,1365.03,1364.98,-0.03768609,-2.03,42.08195925
1666567407.5139065,1364.35,1364.35,-0.22872217,-3.2,39.3188571
1666567408.5122106,1364.35,1364.35,-0.22872217,-3.2,39.3188571
1666567422.740312,1364.35,1364.01,-0.25584468,-3.54,37.87355025
1666567428.5971005,1364.35,1364.01,-0.25584468,-3.54,37.87355025
1666567438.6045818,1364.35,1364.01,-0.25584468,-3.54,37.87355025
1666567448.573223,1364.35,1364.01,-0.25584468,-3.54,37.87355025
1666567458.6072493,1363.89,1363.89,-0.40143985,-3.3,37.38848588
1666567468.6278725,1363.89,1363.89,-0.40143985,-3.3,37.38848588
1666567479.2111945,1363.89,1363.89,-0.40143985,-3.3,37.38848588
1666567504.97395,1363.89,1362.96,-0.47562789,-4.23,33.77786458
1666567509.231466,1363.89,1362.96,-0.47562789,-4.23,33.77786458
1666567519.3339508,1362.54,1362.54,-0.69489066,-5.03,32.40647608
1666567529.3011858,1362.54,1362.54,-0.69489066,-5.03,32.40647608
1666567539.2084994,1362.54,1362.54,-0.69489066,-5.03,32.40647608
1666567549.200423,1362.54,1363.62,-0.60873681,-3.95,39.40448117
1666567559.774966,1362.54,1363.62,-0.60873681,-3.95,39.40448117
1666567569.1724317,1362.54,1363.62,-0.60873681,-3.95,39.40448117
1666567579.198951,1362.45,1362.45,-0.84460659,-4.69,32.05956868
1666567589.2634535,1362.45,1362.45,-0.84460659,-4.69,32.05956868
1666567599.4572225,1362.45,1362.45,-0.84460659,-4.69,32.05956868
1666567609.2445889,1362.45,1362.44,-0.84540431,-4.7,32.02296561
1666567619.241018,1362.45,1362.44,-0.84540431,-4.7,32.02296561
1666567649.6775317,1362.44,1362.44,-0.94806893,-4.85,32.02296561
1666567659.9753108,1362.44,1362.44,-0.94806893,-4.85,32.02296561
1666567670.0052,1362.44,1362.05,-0.97918004,-5.24,30.55765675
1666567728.379325,1361.9,1361.83,-1.09900384,-4.79,29.76779042
1666567729.9710388,1361.9,1361.83,-1.09900384,-4.79,29.76779042
1666567739.9953334,1361.9,1361.83,-1.09900384,-4.79,29.76779042
1666567750.040707,1361.9,1361.83,-1.09900384,-4.79,29.76779042
1666567759.9941509,1360.59,1360.59,-1.34689819,-5.91,25.82600349
1666567769.9657242,1360.59,1360.59,-1.34689819,-5.91,25.82600349
1666567779.9731045,1360.59,1360.59,-1.34689819,-5.91,25.82600349
1666567790.0226183,1360.59,1360.89,-1.32296657,-5.61,28.29972949
1666567800.0055752,1360.59,1360.89,-1.32296657,-5.61,28.29972949
1666567810.058841,1360.59,1360.89,-1.32296657,-5.61,28.29972949
1666567820.0352771,1360.24,1360.24,-1.49774564,-5.92,24.82670181
1666567830.112538,1360.24,1360.24,-1.49774564,-5.92,24.82670181
1666567840.7197895,1360.24,1361.81,-1.37250348,-4.35,36.66523432
1666567850.7764077,1360.24,1361.81,-1.37250348,-4.35,36.66523432
1666567860.783051,1360.24,1361.81,-1.37250348,-4.35,36.66523432
1666567870.860261,1360.24,1361.81,-1.37250348,-4.35,36.66523432
1666567880.8001614,1361.29,1361.29,-1.42917311,-3.73,33.18533373
1666567890.82499,1361.29,1361.29,-1.42917311,-3.73,33.18533373
1666567900.8047314,1361.29,1362.5,-1.33264889,-2.52,41.28198883
1666567911.3144014,1361.29,1362.5,-1.33264889,-2.52,41.28198883
1666567920.7878091,1361.29,1362.5,-1.33264889,-2.52,41.28198883
1666567930.7774618,1361.29,1362.5,-1.33264889,-2.52,41.28198883
1666567940.7760112,1362.17,1362.17,-1.2991459,-2.18,39.29411789
1666567950.776647,1362.17,1362.17,-1.2991459,-2.18,39.29411789
1666567960.7462523,1362.17,1362.38,-1.28239376,-1.97,40.66027641
1666567970.784176,1362.17,1362.38,-1.28239376,-1.97,40.66027641
1666567980.7957685,1362.17,1362.38,-1.28239376,-1.97,40.66027641
1666567990.805051,1362.26,1362.26,-1.22598547,-1.63,39.87896872
1666568000.859189,1362.26,1362.26,-1.22598547,-1.63,39.87896872
1666568010.819731,1362.26,1362.26,-1.22598547,-1.63,39.87896872
1666568021.4904013,1362.26,1361.75,-1.26666923,-2.14,37.57067942
1666568031.446949,1362.26,1361.75,-1.26666923,-2.14,37.57067942
1666568041.5338416,1362.26,1361.75,-1.26666923,-2.14,37.57067942
1666568051.4417157,1361.64,1361.64,-1.2467235,-0.89,37.1087553
1666568061.49949,1361.64,1361.64,-1.2467235,-0.89,37.1087553
1666568071.5302763,1361.64,1361.64,-1.2467235,-0.89,37.1087553
1666568081.5150158,1361.64,1361.44,-1.26267792,-1.09,36.24232588
1666568091.557789,1361.64,1361.44,-1.26267792,-1.09,36.24232588
1666568101.9980805,1361.64,1361.44,-1.26267792,-1.09,36.24232588
1666568111.7525938,1361.41,1361.41,-1.24376816,-1.04,36.15376828
1666568121.537949,1361.41,1361.41,-1.24376816,-1.04,36.15376828
1666568131.6481333,1361.41,1361.41,-1.24376816,-1.04,36.15376828
1666568141.5652864,1361.41,1361.88,-1.20627528,-0.57,39.69609306
1666568151.5828977,1361.41,1361.88,-1.20627528,-0.57,39.69609306
1666568161.5247,1361.41,1361.88,-1.20627528,-0.57,39.69609306
1666568171.5612876,1361.41,1361.88,-1.20627528,-0.57,39.69609306
1666568181.516404,1362.31,1362.31,-1.0850526,-0.13,42.60926101
1666568191.519048,1362.31,1362.31,-1.0850526,-0.13,42.60926101
1666568202.19151,1362.31,1362.55,-1.0659073,0.11,44.22867724
1666568212.1477835,1362.31,1362.55,-1.0659073,0.11,44.22867724
