,time,open,close,macd,mom,rsi
49,1666467372.522293,1313.2,1313.2,0.06491006,-0.78,48.67016016
50,1666467382.7411256,1313.2,1313.2,0.06491006,-0.78,48.67016016
51,1666467392.750914,1313.2,1313.2,0.06491006,-0.78,48.67016016
52,1666467402.57374,1313.2,1313.07,0.05453969,-0.91,46.77505935
53,1666467413.2943835,1313.2,1313.07,0.05453969,-0.91,46.77505935
54,1666467423.3059678,1313.2,1313.07,0.05453969,-0.91,46.77505935
55,1666467433.372926,1313.08,1313.08,0.03000399,-0.88,46.91558102
56,1666467443.45269,1313.08,1313.08,0.03000399,-0.88,46.91558102
57,1666467453.349373,1313.08,1313.08,0.03000399,-0.88,46.91558102
58,1666467463.341918,1313.08,1313.08,0.03000399,-0.88,46.91558102
59,1666467473.3488376,1313.08,1313.47,0.0611151,-0.49,52.8631415
60,1666467483.4205892,1313.08,1313.47,0.0611151,-0.49,52.8631415
61,1666467493.7705572,1313.69,1313.69,0.09604505,-0.28,55.66518439
62,1666467503.3173718,1313.69,1313.69,0.09604505,-0.28,55.66518439
63,1666467513.3795505,1313.69,1313.69,0.09604505,-0.28,55.66518439
64,1666467523.62387,1313.69,1313.58,0.08727013,-0.39,53.93867438
65,1666467533.4025164,1313.69,1313.58,0.08727013,-0.39,53.93867438
66,1666467543.4165509,1313.69,1313.58,0.08727013,-0.39,53.93867438
67,1666467553.3992293,1313.58,1313.58,0.09301754,-0.36,53.93867438
68,1666467563.4322145,1313.58,1313.58,0.09301754,-0.36,53.93867438
69,1666467573.4211326,1313.58,1313.58,0.09301754,-0.36,53.93867438
70,1666467583.4132526,1313.58,1313.58,0.09301754,-0.36,53.93867438
71,1666467594.1003575,1313.58,1313.58,0.09301754,-0.36,53.93867438
72,1666467604.112486,1313.58,1313.58,0.09301754,-0.36,53.93867438
73,1666467614.1043031,1313.57,1313.57,0.09566274,-0.16,53.76286399
74,1666467624.1600916,1313.57,1313.57,0.09566274,-0.16,53.76286399
75,1666467634.058803,1313.57,1313.57,0.09566274,-0.16,53.76286399
76,1666467644.0712004,1313.57,1313.96,0.12677385,0.23,59.02979997
77,1666467654.121071,1313.57,1313.96,0.12677385,0.23,59.02979997
78,1666467664.0871472,1313.57,1313.96,0.12677385,0.23,59.02979997
79,1666467674.1419184,1313.57,1313.96,0.12677385,0.23,59.02979997
80,1666467684.155916,1314.34,1314.34,0.20549414,0.89,63.10750161
81,1666467694.1364453,1314.34,1314.34,0.20549414,0.89,63.10750161
82,1666467704.108318,1314.34,1314.42,0.21187591,0.97,63.92161615
83,1666467714.6566908,1314.34,1314.42,0.21187591,0.97,63.92161615
84,1666467724.1459565,1314.34,1314.42,0.21187591,0.97,63.92161615
85,1666467734.1210942,1314.47,1314.47,0.26007099,1.89,64.32104619
86,1666467744.337825,1314.47,1314.47,0.26007099,1.89,64.32104619
87,1666467754.083739,1314.47,1314.47,0.26007099,1.89,64.32104619
88,1666467764.1568456,1314.47,1314.39,0.25368922,1.81,62.85589656
89,1666467774.7984068,1314.47,1314.39,0.25368922,1.81,62.85589656
90,1666467784.8100977,1314.47,1314.39,0.25368922,1.81,62.85589656
91,1666467794.7956133,1313.88,1313.88,0.20832896,1.05,54.87521707
92,1666467804.823539,1313.88,1313.88,0.20832896,1.05,54.87521707
93,1666467814.7815871,1313.88,1313.88,0.20832896,1.05,54.87521707
94,1666467824.7767427,1313.88,1314.39,0.24901272,1.56,60.34469126
95,1666467834.757085,1313.88,1314.39,0.24901272,1.56,60.34469126
96,1666467844.7741432,1313.88,1314.39,0.24901272,1.56,60.34469126
97,1666467854.8070238,1314.11,1314.11,0.23417929,1.27,57.53046037
98,1666467864.7795565,1314.11,1314.11,0.23417929,1.27,57.53046037
99,1666467874.7090836,1314.11,1314.11,0.23417929,1.27,57.53046037
100,1666467884.780859,1314.11,1314.31,0.25013371,1.47,59.72887113
101,1666467894.8047252,1314.11,1314.31,0.25013371,1.47,59.72887113
102,1666467905.1702082,1314.11,1314.31,0.25013371,1.47,59.72887113
103,1666467914.8349545,1314.43,1314.43,0.28324071,1.23,60.87560503
104,1666467924.8674552,1314.43,1314.43,0.28324071,1.23,60.87560503
105,1666467934.7908983,1314.43,1314.43,0.28324071,1.23,60.87560503
106,1666467944.9922924,1314.43,1314.44,0.28403843,1.24,61.03976115
107,1666467955.563859,1314.43,1314.44,0.28403843,1.24,61.03976115
108,1666467965.5641224,1314.43,1314.44,0.28403843,1.24,61.03976115
109,1666467975.5709243,1314.43,1314.43,0.2984424,1.35,60.8630142
110,1666467985.601876,1314.43,1314.43,0.2984424,1.35,60.8630142
111,1666467995.540193,1314.43,1314.43,0.2984424,1.35,60.8630142
112,1666468005.7529085,1314.43,1314.48,0.302431,1.4,61.48712857
113,1666468015.683401,1314.43,1314.48,0.302431,1.4,61.48712857
114,1666468025.5760827,1314.43,1314.48,0.302431,1.4,61.48712857
115,1666468035.5790913,1314.48,1314.48,0.31277873,0.79,61.49563113
116,1666468045.546997,1314.48,1314.48,0.31277873,0.79,61.49563113
117,1666468055.5019386,1314.48,1314.48,0.31277873,0.79,61.49563113
118,1666468065.535431,1314.48,1314.82,0.33990123,1.13,65.15717181
119,1666468075.5755374,1314.48,1314.82,0.33990123,1.13,65.15717181
120,1666468085.7029972,1314.48,1314.82,0.33990123,1.13,65.15717181
121,1666468096.048748,1314.34,1314.34,0.29815573,0.76,58.99832321
122,1666468105.636546,1314.34,1314.34,0.29815573,0.76,58.99832321
123,1666468115.55833,1314.34,1314.34,0.29815573,0.76,58.99832321
124,1666468125.5365727,1314.34,1314.33,0.29735801,0.75,58.80957278
125,1666468136.2551584,1314.34,1314.33,0.29735801,0.75,58.80957278
126,1666468146.2713938,1314.34,1314.33,0.29735801,0.75,58.80957278
127,1666468156.228427,1314.04,1314.04,0.24964237,0.46,53.81656485
128,1666468166.3950486,1314.04,1314.04,0.24964237,0.46,53.81656485
129,1666468176.2681766,1314.04,1314.04,0.24964237,0.46,53.81656485
130,1666468186.3080246,1314.04,1313.63,0.21693582,0.05,47.65622828
131,1666468196.2936392,1314.04,1313.63,0.21693582,0.05,47.65622828
132,1666468206.2322648,1314.04,1313.63,0.21693582,0.05,47.65622828
133,1666468216.661537,1313.56,1313.56,0.16030015,-0.78,46.7328673
134,1666468226.3205378,1313.56,1313.56,0.16030015,-0.78,46.7328673
135,1666468236.2685444,1313.56,1313.56,0.16030015,-0.78,46.7328673
136,1666468246.2158816,1313.56,1314.0,0.19539987,-0.34,52.86468513
137,1666468256.274449,1313.56,1314.0,0.19539987,-0.34,52.86468513
138,1666468266.3101964,1313.56,1314.0,0.19539987,-0.34,52.86468513
139,1666468276.29385,1314.04,1314.04,0.18570467,-0.44,53.35419596
140,1666468286.284528,1314.04,1314.04,0.18570467,-0.44,53.35419596
141,1666468296.2999103,1314.04,1314.04,0.18570467,-0.44,53.35419596
142,1666468306.317621,1314.04,1314.03,0.18490694,-0.45,53.2054324
143,1666468317.1435475,1314.04,1314.03,0.18490694,-0.45,53.2054324
144,1666468327.056038,1314.04,1314.03,0.18490694,-0.45,53.2054324
145,1666468337.0967991,1314.04,1314.04,0.17349244,0.15,53.35419596
146,1666468347.114252,1314.04,1314.04,0.17349244,0.15,53.35419596
147,1666468357.1169205,1314.04,1314.04,0.17349244,0.15,53.35419596
148,1666468367.3931828,1314.04,1313.66,0.14317905,-0.23,47.87612271
149,1666468377.10172,1314.04,1313.66,0.14317905,-0.23,47.87612271
150,1666468387.1191006,1314.04,1313.66,0.14317905,-0.23,47.87612271
151,1666468397.0875762,1313.65,1313.65,0.10681596,-0.46,47.74711289
152,1666468407.0431285,1313.65,1313.65,0.10681596,-0.46,47.74711289
153,1666468417.1066065,1313.65,1313.65,0.10681596,-0.46,47.74711289
154,1666468427.1177156,1313.65,1313.65,0.10681596,-0.46,47.74711289
155,1666468437.1246755,1313.65,1313.65,0.10681596,-0.46,47.74711289
156,1666468447.2043588,1313.65,1313.65,0.10681596,-0.46,47.74711289
157,1666468457.150006,1313.65,1313.65,0.07834998,-0.79,47.74951549
158,1666468467.0891013,1313.65,1313.65,0.07834998,-0.79,47.74951549
159,1666468477.1566036,1313.65,1313.65,0.07834998,-0.79,47.74951549
160,1666468487.1351228,1313.65,1313.66,0.0791477,-0.78,47.89830889
161,1666468497.838389,1313.65,1313.66,0.0791477,-0.78,47.89830889
162,1666468507.8726275,1313.65,1313.66,0.0791477,-0.78,47.89830889
163,1666468517.8633814,1313.65,1313.65,0.05452971,-0.79,47.74951549
164,1666468527.8913171,1313.65,1313.65,0.05452971,-0.79,47.74951549
165,1666468537.8935814,1313.65,1313.65,0.05452971,-0.79,47.74951549
166,1666468547.9110992,1313.65,1313.66,0.05532743,-0.78,47.92373149
167,1666468557.8617024,1313.65,1313.66,0.05532743,-0.78,47.92373149
168,1666468567.910563,1313.65,1313.66,0.05532743,-0.78,47.92373149
169,1666468577.8708396,1313.65,1313.65,0.03586158,-0.82,47.75226614
170,1666468587.8754408,1313.65,1313.65,0.03586158,-0.82,47.75226614
171,1666468597.9019504,1313.65,1313.65,0.03586158,-0.82,47.75226614
172,1666468607.9145398,1313.65,1313.66,0.0366593,-0.81,47.92373149
173,1666468617.8698373,1313.65,1313.66,0.0366593,-0.81,47.92373149
174,1666468627.9505887,1313.65,1313.66,0.0366593,-0.81,47.92373149
175,1666468637.895727,1313.66,1313.66,0.0209996,-0.68,47.95280924
176,1666468648.006708,1313.66,1313.66,0.0209996,-0.68,47.95280924
177,1666468657.9610844,1313.66,1313.66,0.0209996,-0.68,47.95280924
178,1666468667.9544191,1313.66,1313.78,0.03057225,-0.56,50.24453327
179,1666468678.5715282,1313.66,1313.78,0.03057225,-0.56,50.24453327
180,1666468688.8245368,1313.66,1313.78,0.03057225,-0.56,50.24453327
181,1666468698.547313,1313.79,1313.79,0.02687751,-0.25,50.44037107
182,1666468708.5587814,1313.79,1313.79,0.02687751,-0.25,50.44037107
183,1666468718.547402,1313.79,1313.79,0.02687751,-0.25,50.44037107
184,1666468728.5832314,1313.79,1313.79,0.02687751,-0.25,50.44037107
185,1666468738.5729911,1313.79,1313.79,0.02687751,-0.25,50.44037107
186,1666468748.5693288,1313.79,1313.79,0.02687751,-0.25,50.44037107
187,1666468758.4981644,1314.19,1314.19,0.08022147,0.62,57.18169461
188,1666468768.5675073,1314.19,1314.19,0.08022147,0.62,57.18169461
189,1666468778.6205428,1314.19,1314.19,0.08022147,0.62,57.18169461
190,1666468788.8014238,1314.19,1314.2,0.08101919,0.63,57.33793155
191,1666468798.6292648,1314.19,1314.2,0.08101919,0.63,57.33793155
192,1666468808.5465617,1314.19,1314.2,0.08101919,0.63,57.33793155
193,1666468818.6056268,1314.19,1314.19,0.09610117,0.15,57.18169461
194,1666468828.5945275,1314.19,1314.19,0.09610117,0.15,57.18169461
195,1666468838.6779242,1314.19,1314.19,0.09610117,0.15,57.18169461
196,1666468848.5021453,1314.19,1314.26,0.10168521,0.22,58.33203619
197,1666468859.2166808,1314.19,1314.26,0.10168521,0.22,58.33203619
198,1666468869.18723,1314.19,1314.26,0.10168521,0.22,58.33203619
199,1666468879.3928645,1314.27,1314.27,0.11875636,0.23,58.49134433
200,1666468889.2384875,1314.27,1314.27,0.11875636,0.23,58.49134433
201,1666468899.2624102,1314.27,1314.27,0.11875636,0.23,58.49134433
202,1666468909.2590644,1314.27,1314.26,0.11795863,0.22,58.25150108
203,1666468919.2230754,1314.27,1314.26,0.11795863,0.22,58.25150108
204,1666468929.1366098,1314.27,1314.26,0.11795863,0.22,58.25150108
205,1666468939.226211,1314.27,1314.27,0.13015284,0.62,58.49134433
206,1666468949.213004,1314.27,1314.27,0.13015284,0.62,58.49134433
207,1666468959.2528455,1314.27,1314.27,0.13015284,0.62,58.49134433
208,1666468969.2337365,1314.27,1314.26,0.12935512,0.61,58.23313305
209,1666468979.2095587,1314.27,1314.26,0.12935512,0.61,58.23313305
210,1666468989.2453237,1314.27,1314.26,0.12935512,0.61,58.23313305
211,1666468999.71302,1314.26,1314.26,0.13680076,0.6,58.21336504
212,1666469009.2772117,1314.26,1314.26,0.13680076,0.6,58.21336504
213,1666469019.32209,1314.26,1314.26,0.13680076,0.6,58.21336504
214,1666469029.249885,1314.26,1314.18,0.130419,0.52,56.08116542
215,1666469039.9932718,1314.26,1314.18,0.130419,0.52,56.08116542
216,1666469049.8905237,1314.26,1314.18,0.130419,0.52,56.08116542
217,1666469060.0063162,1314.5,1314.5,0.17376136,0.85,62.61143217
218,1666469070.0637767,1314.5,1314.5,0.17376136,0.85,62.61143217
219,1666469079.9005055,1314.5,1314.5,0.17376136,0.85,62.61143217
220,1666469089.8702776,1314.5,1314.34,0.16099783,0.69,58.36342193
221,1666469099.8209047,1314.5,1314.34,0.16099783,0.69,58.36342193
222,1666469109.8362677,1314.5,1314.34,0.16099783,0.69,58.36342193
223,1666469119.8588622,1314.34,1314.34,0.16374603,0.68,58.36342193
224,1666469129.8585334,1314.34,1314.34,0.16374603,0.68,58.36342193
225,1666469139.9040828,1314.34,1314.34,0.16374603,0.68,58.36342193
226,1666469149.814722,1314.34,1314.33,0.16294831,0.67,58.09128825
227,1666469159.855592,1314.34,1314.33,0.16294831,0.67,58.09128825
228,1666469170.0650525,1314.34,1314.33,0.16294831,0.67,58.09128825
229,1666469179.90957,1314.09,1314.09,0.1293084,0.44,52.2279432
230,1666469189.8930562,1314.09,1314.09,0.1293084,0.44,52.2279432
231,1666469200.0786338,1314.09,1314.09,0.1293084,0.44,52.2279432
232,1666469209.8203716,1314.09,1314.22,0.13967877,0.57,54.9181861
233,1666469220.4947286,1314.09,1314.22,0.13967877,0.57,54.9181861
234,1666469230.5014973,1314.21,1314.21,0.13343304,0.43,54.66498638
235,1666469240.530593,1314.21,1314.21,0.13343304,0.43,54.66498638
236,1666469250.5321183,1314.21,1314.21,0.13343304,0.43,54.66498638
237,1666469260.6933236,1314.21,1314.21,0.13343304,0.43,54.66498638
238,1666469270.5463624,1314.21,1314.21,0.13343304,0.43,54.66498638
239,1666469280.6789467,1314.21,1314.21,0.13343304,0.43,54.66498638
240,1666469290.5241804,1314.15,1314.15,0.11853731,-0.04,53.19349797
241,1666469300.4992208,1314.15,1314.15,0.11853731,-0.04,53.19349797
242,1666469310.470368,1314.15,1314.15,0.11853731,-0.04,53.19349797
243,1666469320.6420245,1314.15,1314.11,0.11534642,-0.08,52.18497338
244,1666469330.4638577,1314.15,1314.11,0.11534642,-0.08,52.18497338
245,1666469340.5549796,1314.15,1314.11,0.11534642,-0.08,52.18497338
246,1666469350.5063028,1314.32,1314.32,0.1339135,0.13,56.66716871
247,1666469360.5712607,1314.32,1314.32,0.1339135,0.13,56.66716871
248,1666469370.5535395,1314.32,1314.32,0.1339135,0.13,56.66716871
249,1666469380.608587,1314.32,1314.33,0.13471122,0.14,56.93842571
250,1666469390.5271156,1314.32,1314.33,0.13471122,0.14,56.93842571
251,1666469401.3510458,1314.32,1314.33,0.13471122,0.14,56.93842571
252,1666469411.2128663,1314.32,1314.32,0.1338003,0.05,56.6464098
253,1666469421.2372985,1314.32,1314.32,0.1338003,0.05,56.6464098
254,1666469431.2624764,1314.32,1314.32,0.1338003,0.05,56.6464098
255,1666469441.2686212,1314.32,1314.55,0.15214788,0.28,61.32465195
256,1666469451.4667964,1314.32,1314.55,0.15214788,0.28,61.32465195
257,1666469461.253726,1314.32,1314.55,0.15214788,0.28,61.32465195
258,1666469471.3983064,1315.09,1315.09,0.24102684,0.82,68.90053709
259,1666469481.2573686,1315.09,1315.09,0.24102684,0.82,68.90053709
260,1666469491.3902242,1315.09,1315.09,0.24102684,0.82,68.90053709
261,1666469501.2617493,1315.09,1314.77,0.21549977,0.5,61.15422515
262,1666469511.3110766,1315.09,1314.77,0.21549977,0.5,61.15422515
263,1666469521.4473865,1315.09,1314.77,0.21549977,0.5,61.15422515
264,1666469531.2950568,1314.12,1314.12,0.13641827,-0.15,49.78492759
265,1666469541.3381174,1314.12,1314.12,0.13641827,-0.15,49.78492759
266,1666469551.3139217,1314.12,1314.12,0.13641827,-0.15,49.78492759
267,1666469561.2762003,1314.12,1314.0,0.12684562,-0.27,48.01035151
268,1666469571.3112864,1314.12,1314.0,0.12684562,-0.27,48.01035151
269,1666469581.8864653,1314.12,1314.0,0.12684562,-0.27,48.01035151
270,1666469591.9327009,1314.0,1314.0,0.09595048,-0.49,48.03390557
271,1666469601.9707966,1314.0,1314.0,0.09595048,-0.49,48.03390557
272,1666469611.881276,1314.0,1314.0,0.09595048,-0.49,48.03390557
273,1666469622.0004942,1314.0,1313.99,0.09515276,-0.5,47.86816373
274,1666469632.0008206,1314.0,1313.99,0.09515276,-0.5,47.86816373
275,1666469642.045813,1314.0,1313.99,0.09515276,-0.5,47.86816373
276,1666469651.9541636,1313.61,1313.61,0.01552915,-0.73,42.74755203
277,1666469661.9869404,1313.61,1313.61,0.01552915,-0.73,42.74755203
278,1666469671.9735007,1313.61,1313.61,0.01552915,-0.73,42.74755203
279,1666469681.9971116,1313.61,1313.14,-0.02196373,-1.2,37.32740575
280,1666469691.9645407,1313.61,1313.14,-0.02196373,-1.2,37.32740575
281,1666469701.9131868,1313.61,1313.14,-0.02196373,-1.2,37.32740575
282,1666469711.9761567,1313.22,1313.22,-0.07840347,-0.88,38.22222516
283,1666469721.9599855,1313.22,1313.22,-0.07840347,-0.88,38.22222516
284,1666469732.0183463,1313.22,1313.22,-0.07840347,-0.88,38.22222516
285,1666469742.0164192,1313.22,1313.04,-0.09276244,-1.06,36.23011558
286,1666469752.3233416,1313.22,1313.04,-0.09276244,-1.06,36.23011558
287,1666469762.5738122,1313.22,1313.04,-0.09276244,-1.06,36.23011558
288,1666469772.579317,1312.96,1312.96,-0.16285836,-1.26,35.43643743
289,1666469782.6001785,1312.96,1312.96,-0.16285836,-1.26,35.43643743
290,1666469792.655182,1312.96,1312.96,-0.16285836,-1.26,35.43643743
291,1666469802.647497,1312.96,1312.84,-0.17243101,-1.38,34.22528793
292,1666469812.6455934,1312.96,1312.84,-0.17243101,-1.38,34.22528793
293,1666469822.6520872,1312.96,1312.84,-0.17243101,-1.38,34.22528793
294,1666469832.6272657,1312.83,1312.83,-0.22868214,-1.32,34.12063095
295,1666469842.6485643,1312.83,1312.83,-0.22868214,-1.32,34.12063095
296,1666469852.65512,1312.83,1312.83,-0.22868214,-1.32,34.12063095
297,1666469862.5568168,1312.83,1312.83,-0.22868214,-1.32,34.12063095
298,1666469872.5983891,1312.83,1312.83,-0.22868214,-1.32,34.12063095
299,1666469882.571941,1312.83,1312.83,-0.22868214,-1.32,34.12063095
300,1666469892.639706,1312.83,1312.83,-0.26953157,-1.5,34.11260692
301,1666469902.794263,1312.83,1312.83,-0.26953157,-1.5,34.11260692
302,1666469912.6390886,1312.83,1312.83,-0.26953157,-1.5,34.11260692
303,1666469922.629642,1312.83,1312.83,-0.26953157,-1.5,34.11260692
304,1666469932.588184,1312.83,1312.83,-0.26953157,-1.5,34.11260692
305,1666469943.465423,1312.83,1312.83,-0.26953157,-1.5,34.11260692
306,1666469953.6247704,1312.84,1312.84,-0.29767589,-1.49,34.22528793
307,1666469963.598385,1312.84,1312.84,-0.29767589,-1.49,34.22528793
308,1666469973.4738927,1312.84,1312.84,-0.29767589,-1.49,34.22528793
309,1666469983.4078927,1312.84,1312.84,-0.29767589,-1.49,34.22528793
310,1666469993.492793,1312.84,1312.84,-0.29767589,-1.49,34.22528793
311,1666470003.4369764,1312.84,1312.84,-0.29767589,-1.49,34.22528793
312,1666470013.585494,1312.84,1312.84,-0.31757487,-2.26,34.35456208
313,1666470023.4311168,1312.84,1312.84,-0.31757487,-2.26,34.35456208
314,1666470033.433174,1312.84,1312.84,-0.31757487,-2.26,34.35456208
315,1666470043.4681065,1312.84,1312.84,-0.31757487,-2.26,34.35456208
316,1666470053.4716983,1312.84,1312.84,-0.31757487,-2.26,34.35456208
317,1666470063.5119894,1312.84,1312.84,-0.31757487,-2.26,34.35456208
318,1666470073.4810393,1312.89,1312.89,-0.32246893,-1.23,35.59795546
319,1666470083.7263691,1312.89,1312.89,-0.32246893,-1.23,35.59795546
320,1666470093.5081277,1312.89,1312.89,-0.32246893,-1.23,35.59795546
321,1666470103.5111518,1312.89,1312.88,-0.32326665,-1.24,35.33815724
322,1666470113.690436,1312.89,1312.88,-0.32326665,-1.24,35.33815724
323,1666470124.3150032,1312.89,1312.88,-0.32326665,-1.24,35.33815724
324,1666470134.3215604,1312.89,1312.89,-0.32574434,-1.1,35.6178535
325,1666470144.3085124,1312.89,1312.89,-0.32574434,-1.1,35.6178535
326,1666470154.2944193,1312.89,1312.89,-0.32574434,-1.1,35.6178535
327,1666470164.3204286,1312.89,1312.88,-0.32654206,-1.11,35.33815724
328,1666470174.650886,1312.89,1312.88,-0.32654206,-1.11,35.33815724
329,1666470184.304654,1312.89,1312.88,-0.32654206,-1.11,35.33815724
330,1666470194.2523303,1312.89,1312.89,-0.32458926,-0.71,35.6392684
331,1666470204.2870977,1312.89,1312.89,-0.32458926,-0.71,35.6392684
332,1666470214.4884698,1312.89,1312.89,-0.32458926,-0.71,35.6392684
333,1666470224.288142,1312.89,1312.88,-0.32538698,-0.72,35.33815724
334,1666470234.5317202,1312.89,1312.88,-0.32538698,-0.72,35.33815724
335,1666470244.2958376,1312.89,1312.88,-0.32538698,-0.72,35.33815724
336,1666470254.3758547,1312.89,1312.89,-0.31936027,-0.32,35.6392684
337,1666470264.3245397,1312.89,1312.89,-0.31936027,-0.32,35.6392684
338,1666470274.338719,1312.89,1312.89,-0.31936027,-0.32,35.6392684
339,1666470284.4717357,1312.89,1312.89,-0.31936027,-0.32,35.6392684
340,1666470294.3233688,1312.89,1312.89,-0.31936027,-0.32,35.6392684
341,1666470304.9866583,1312.89,1312.89,-0.31936027,-0.32,35.6392684
342,1666470315.036636,1312.89,1312.89,-0.31162405,-0.07,35.6392684
343,1666470325.1114416,1312.89,1312.89,-0.31162405,-0.07,35.6392684
344,1666470335.012777,1312.89,1312.89,-0.31162405,-0.07,35.6392684
345,1666470345.1839528,1312.89,1312.89,-0.31162405,-0.07,35.6392684
346,1666470355.2696233,1312.89,1312.89,-0.31162405,-0.07,35.6392684
347,1666470365.0259254,1312.89,1312.89,-0.31162405,-0.07,35.6392684
348,1666470375.023944,1312.88,1312.88,-0.30342526,0.04,35.44782617
349,1666470385.037963,1312.88,1312.88,-0.30342526,0.04,35.44782617
350,1666470395.04337,1312.88,1312.88,-0.30342526,0.04,35.44782617
351,1666470405.033018,1312.88,1312.88,-0.30342526,0.04,35.44782617
352,1666470415.0481734,1312.88,1312.88,-0.30342526,0.04,35.44782617
353,1666470425.1068916,1312.88,1312.88,-0.30342526,0.04,35.44782617
354,1666470435.0877578,1312.88,1312.88,-0.29291887,0.04,35.44782617
355,1666470445.0704844,1312.88,1312.88,-0.29291887,0.04,35.44782617
356,1666470455.2914536,1312.88,1312.88,-0.29291887,0.04,35.44782617
357,1666470465.076896,1312.88,1312.88,-0.29291887,0.04,35.44782617
358,1666470475.0914798,1312.88,1312.84,-0.29610975,0.0,34.58596322
359,1666470485.6810892,1312.88,1312.84,-0.29610975,0.0,34.58596322
360,1666470495.8012204,1312.83,1312.83,-0.28780149,-0.01,34.36103727
361,1666470505.7292442,1312.83,1312.83,-0.28780149,-0.01,34.36103727
362,1666470515.7431772,1312.83,1312.83,-0.28780149,-0.01,34.36103727
363,1666470525.6516025,1312.83,1312.62,-0.30455362,-0.22,30.2321919
364,1666470535.737599,1312.83,1312.62,-0.30455362,-0.22,30.2321919
365,1666470545.672747,1312.83,1312.62,-0.30455362,-0.22,30.2321919
366,1666470555.8610637,1312.36,1312.36,-0.34383684,-0.47,26.30692265
367,1666470565.676623,1312.36,1312.36,-0.34383684,-0.47,26.30692265
368,1666470575.9063976,1312.36,1312.36,-0.34383684,-0.47,26.30692265
369,1666470585.7167568,1312.36,1312.36,-0.34383684,-0.47,26.30692265
370,1666470595.7763746,1312.36,1312.36,-0.34383684,-0.47,26.30692265
371,1666470605.7313995,1312.36,1312.36,-0.34383684,-0.47,26.30692265
