Time,Price,Price Change,RSI,State,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1668366904.3580062,0.045729,0.0,55.69071444,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668366964.2000744,0.045702,-2.6999999999999247e-05,53.92739478,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367024.5379992,0.04566,-4.200000000000037e-05,51.2110663,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367085.026641,0.04566,0.0,51.2110663,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367145.1646962,0.04566,0.0,51.2110663,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367204.995296,0.04572,5.999999999999756e-05,54.71993061,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367265.7085526,0.045729,9.000000000002062e-06,55.20319363,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367325.9150932,0.04555,-0.0001789999999999,44.93187457,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367387.5413966,0.045514,-3.600000000000131e-05,43.15481447,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367447.0618956,0.045506,-8.000000000001062e-06,42.75874803,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367507.1624825,0.04545,-5.6000000000000494e-05,39.99185092,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367809.0578854,0.04546,1.0000000000003062e-05,42.95940128,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367869.2430997,0.04546,0.0,42.95940128,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367929.1642025,0.045414,-4.599999999999743e-05,40.16392433,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668367989.778295,0.045414,0.0,40.16392433,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368049.8531158,0.045414,0.0,40.16392433,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368109.8424325,0.045414,0.0,40.16392433,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368170.8703032,0.045414,0.0,40.16392433,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368231.57364,0.045413,-1.000000000001e-06,40.0876481,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368290.9227817,0.045375,-3.800000000000331e-05,37.38938118,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368351.7193122,0.045382,7.000000000000062e-06,37.85879466,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368411.7361732,0.045375,-7.000000000000062e-06,37.35375415,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368471.81689,0.045399,2.4000000000003185e-05,40.29459144,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368532.4857838,0.045375,-2.4000000000003185e-05,37.6229377,-2.0,1.0,0.0,1000.0,0.0,1000.0
1668368592.475395,0.045326,-4.900000000000043e-05,33.78126821,-2.0,1.0,0.0,1000.0,0.0,1000.0
