Time,Price,Price Change,Momentum,Momentum Change,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Total Balance
1668394855.2372863,0.047384,0.0,-0.000469,0.0,1.0,0.0,1000.0,0.0,1000.0
1668394915.017583,0.047227,-0.000157,-0.000698,-0.000229,1.0,0.0,1000.0,0.0,1000.0
1668394975.0387633,0.047375,0.000148,-0.000541,0.000157,0.0,1.0,0.0,21108.179419525062,1000.0
1668395036.2448404,0.04743,5.499999999999949e-05,-0.000575,-3.399999999999996e-05,1.0,0.0,1001.1609498680735,0.0,1001.1609498680735
1668395095.8161795,0.047551,0.000121,-0.000362,0.0002129999999999,0.0,1.0,0.0,21054.46678025853,1001.1609498680735
1668395155.9756637,0.047512,-3.900000000000431e-05,-0.000488,-0.0001259999999999,1.0,0.0,1000.3398256636432,0.0,1000.3398256636432
1668395216.413026,0.047485,-2.6999999999999247e-05,-0.000491,-3.0000000000000187e-06,1.0,0.0,1000.3398256636432,0.0,1000.3398256636432
1668395275.8493116,0.04745,-3.500000000000031e-05,-0.000423,6.800000000000003e-05,0.0,1.0,0.0,21081.9773585594,1000.3398256636432
1668395335.8726742,0.047423,-2.6999999999999247e-05,-0.00035,7.299999999999999e-05,0.0,1.0,0.0,21081.9773585594,999.7706122749624
1668395397.1842785,0.047441,1.7999999999997185e-05,0.000209,0.000559,0.0,1.0,0.0,21081.9773585594,1000.1500878674163
1668395455.8880656,0.04737,-7.099999999999468e-05,0.000177,-3.200000000000002e-05,1.0,0.0,998.6532674749589,0.0,998.6532674749589
1668395515.930371,0.04746,8.99999999999998e-05,0.000267,8.999999999999999e-05,0.0,1.0,0.0,21041.998893277683,998.6532674749589
1668395576.2507155,0.047422,-3.800000000000331e-05,0.000168,-9.9e-05,1.0,0.0,997.8536715170144,0.0,997.8536715170144
1668395635.9639442,0.047381,-4.099999999999937e-05,6e-06,-0.0001619999999999,1.0,0.0,997.8536715170144,0.0,997.8536715170144
